method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,brier,ece_15,accuracy,precision,recall,tp,fp,tn,fn,n,client_id,seed
fedavg_quantized_transport_proxy,multimodal,none,0.9960052025269417,0.9960554477343809,0.01201923076923077,0.02753142947948165,0.05396169894800693,0.9734939759036144,0.9644549763033176,0.9830917874396136,407,15,401,7,830,1,31
fedavg_quantized_transport_proxy,multimodal,none,0.9979542702868196,0.9980743299990896,0.011049723756906077,0.024430751347061092,0.06026263738787503,0.9789196310935442,0.9774436090225563,0.982367758186398,390,9,353,7,759,2,31
fedavg_quantized_transport_proxy,multimodal,none,0.998197766743125,0.9983292804604833,0.004889975550122249,0.042755033500404854,0.10114017013452639,0.9422835633626098,0.8976744186046511,0.9948453608247423,386,44,365,2,797,3,31
fedavg_quantized_transport_proxy,multimodal,none,0.9548954895489549,0.9753111200321157,0.7920792079207921,0.048850638213618444,0.08434545598046207,0.9521531100478469,0.9622641509433962,0.9444444444444444,102,4,97,6,209,4,31
fedavg_quantized_transport_proxy,multimodal,none,0.9927797127538841,0.9937205127288179,0.015810276679841896,0.034624700639883,0.056440731491404925,0.960435212660732,0.9445506692160612,0.9782178217821782,494,29,477,11,1011,5,31
fedavg_quantized_transport_proxy,multimodal,none,0.9945286577882823,0.9943195344851171,0.013363028953229399,0.0399325106113907,0.07626640393296871,0.9488703923900119,0.9125295508274232,0.9846938775510204,386,37,412,6,841,6,31
fedavg_quantized_transport_proxy,multimodal,none,0.9936284372904092,0.9940218878501115,0.04225352112676056,0.05836893995079834,0.1028240473829238,0.9307604994324631,0.8817829457364341,1.0,455,61,365,0,881,7,31
fedavgft_plain,multimodal,none,0.9986444702359331,0.9986859915502015,0.006042296072507553,0.036228209533409,0.08830867069334648,0.9568452380952381,0.9216216216216216,1.0,341,29,302,0,672,0,31
fedavgft_plain,multimodal,none,0.9960168153102935,0.996065230598744,0.01201923076923077,0.027066008395556247,0.051094942131804794,0.9734939759036144,0.9644549763033176,0.9830917874396136,407,15,401,7,830,1,31
fedavgft_plain,multimodal,none,0.9979751450798113,0.9980918846285973,0.011049723756906077,0.023517517764144038,0.058687014519288094,0.9789196310935442,0.9774436090225563,0.982367758186398,390,9,353,7,759,2,31
fedavgft_plain,multimodal,none,0.998267083406851,0.9983778889458479,0.004889975550122249,0.04076356455328719,0.0994623878936583,0.944792973651192,0.9018691588785047,0.9948453608247423,386,42,367,2,797,3,31
fedavgft_plain,multimodal,none,0.9548954895489548,0.9753111200321157,0.7920792079207921,0.04831495738028238,0.08240684772745346,0.9521531100478469,0.9622641509433962,0.9444444444444444,102,4,97,6,209,4,31
fedavgft_plain,multimodal,none,0.9927601455797754,0.993708885149918,0.015810276679841896,0.034388201878486145,0.053915403000000056,0.960435212660732,0.9445506692160612,0.9782178217821782,494,29,477,11,1011,5,31
fedavgft_plain,multimodal,none,0.9945229762283532,0.9943184635542587,0.013363028953229399,0.03969677580632528,0.07539934535635903,0.9488703923900119,0.9125295508274232,0.9846938775510204,386,37,412,6,841,6,31
fedavgft_plain,multimodal,none,0.9932879327245525,0.9937197033380104,0.04460093896713615,0.05589437310796627,0.10022351824472304,0.9364358683314415,0.893491124260355,0.9956043956043956,453,54,372,2,881,7,31
fedavg_plain,multimodal,none,0.9968612440191387,0.99701379834103,0.007272727272727273,0.0382332315865246,0.08470782260857512,0.9446428571428571,0.9096774193548387,0.9894736842105263,282,28,247,3,560,0,37
fedavg_plain,multimodal,none,0.9960275235865786,0.9960556677826738,0.028871391076115485,0.028629372815361712,0.04223533269696514,0.9587217043941412,0.9618528610354223,0.9540540540540541,353,14,367,17,751,1,37
fedavg_plain,multimodal,none,0.9978876107095592,0.9982423823496278,0.0,0.023681890254210494,0.0529610275587899,0.982367758186398,0.9902912621359223,0.9760765550239234,408,4,372,10,794,2,37
fedavg_plain,multimodal,none,0.9961420446041013,0.9961382812949251,0.01717557251908397,0.04927660961858308,0.09854274228733165,0.9323017408123792,0.8819444444444444,0.996078431372549,508,68,456,2,1034,3,37
fedavg_plain,multimodal,none,0.999373482653301,0.9994149052877934,0.0,0.01829833076064394,0.06601816352130105,0.995575221238938,1.0,0.9911504424778761,112,0,113,1,226,4,37
fedavg_plain,multimodal,none,0.9962308965605784,0.9966922624158131,0.008565310492505354,0.035496726027145674,0.07753977959053265,0.9518201284796574,0.9169960474308301,0.9935760171306209,464,42,425,3,934,5,37
fedavg_plain,multimodal,none,0.9976905592986444,0.997650736890027,0.00984251968503937,0.029293818415891053,0.06329455009077282,0.9647532729103726,0.939453125,0.9917525773195877,481,31,477,4,993,6,37
fedavg_plain,multimodal,none,0.9926822650663942,0.9926476411087543,0.06179775280898876,0.05523748818001611,0.08652505324342744,0.9336158192090396,0.8822055137844611,1.0,352,47,309,0,708,7,37
fedprox_plain,multimodal,none,0.9968612440191388,0.99701379834103,0.007272727272727273,0.038265310441706155,0.08482274271520168,0.9446428571428571,0.9096774193548387,0.9894736842105263,282,28,247,3,560,0,37
fedprox_plain,multimodal,none,0.9960275235865786,0.9960556677826738,0.028871391076115485,0.028644331211246567,0.04231357521881254,0.9573901464713716,0.9592391304347826,0.9540540540540541,353,15,366,17,751,1,37
fedprox_plain,multimodal,none,0.9978876107095592,0.9982423823496278,0.0,0.02368984973986524,0.052841327792270916,0.982367758186398,0.9902912621359223,0.9760765550239234,408,4,372,10,794,2,37
fedprox_plain,multimodal,none,0.9961794641520731,0.9961743101480608,0.01717557251908397,0.049310860598947945,0.09867004311395265,0.9323017408123792,0.8819444444444444,0.996078431372549,508,68,456,2,1034,3,37
fedprox_plain,multimodal,none,0.999373482653301,0.9994149052877934,0.0,0.018311629729086287,0.06611292356475326,0.995575221238938,1.0,0.9911504424778761,112,0,113,1,226,4,37
fedprox_plain,multimodal,none,0.9962308965605785,0.9966922622315321,0.008565310492505354,0.035530608392106124,0.07763668231256692,0.9518201284796574,0.9169960474308301,0.9935760171306209,464,42,425,3,934,5,37
fedprox_plain,multimodal,none,0.9976905592986444,0.997650736890027,0.00984251968503937,0.029321654531064594,0.06339775194657056,0.9647532729103726,0.939453125,0.9917525773195877,481,31,477,4,993,6,37
fedprox_plain,multimodal,none,0.9926822650663942,0.9926476411087543,0.06179775280898876,0.0552751918784491,0.08666199867950568,0.9336158192090396,0.8822055137844611,1.0,352,47,309,0,708,7,37
fedavg_secureagg_sim,multimodal,none,0.9968612440191387,0.99701379834103,0.007272727272727273,0.03823323158652445,0.08470782260857432,0.9446428571428571,0.9096774193548387,0.9894736842105263,282,28,247,3,560,0,37
fedavg_secureagg_sim,multimodal,none,0.9960275235865786,0.9960556677826738,0.028871391076115485,0.02862937281536164,0.042235332696964514,0.9587217043941412,0.9618528610354223,0.9540540540540541,353,14,367,17,751,1,37
fedavg_secureagg_sim,multimodal,none,0.9978876107095592,0.9982423823496278,0.0,0.023681890254210285,0.05296102755878925,0.982367758186398,0.9902912621359223,0.9760765550239234,408,4,372,10,794,2,37
fedavg_secureagg_sim,multimodal,none,0.9961420446041013,0.9961382812949251,0.01717557251908397,0.04927660961858296,0.09854274228733079,0.9323017408123792,0.8819444444444444,0.996078431372549,508,68,456,2,1034,3,37
fedavg_secureagg_sim,multimodal,none,0.999373482653301,0.9994149052877934,0.0,0.018298330760643647,0.0660181635213,0.995575221238938,1.0,0.9911504424778761,112,0,113,1,226,4,37
fedavg_secureagg_sim,multimodal,none,0.9962308965605784,0.9966922624158131,0.008565310492505354,0.035496726027145584,0.0775397795905318,0.9518201284796574,0.9169960474308301,0.9935760171306209,464,42,425,3,934,5,37
fedavg_secureagg_sim,multimodal,none,0.9976905592986444,0.997650736890027,0.00984251968503937,0.02929381841589091,0.06329455009077187,0.9647532729103726,0.939453125,0.9917525773195877,481,31,477,4,993,6,37
fedavg_secureagg_sim,multimodal,none,0.9926822650663942,0.9926476411087543,0.06179775280898876,0.055237488180016,0.08652505324342703,0.9336158192090396,0.8822055137844611,1.0,352,47,309,0,708,7,37
fedavg_quantized_transport_proxy,multimodal,none,0.9968612440191387,0.99701379834103,0.007272727272727273,0.03823321657502776,0.08470780054821078,0.9446428571428571,0.9096774193548387,0.9894736842105263,282,28,247,3,560,0,37
fedavg_quantized_transport_proxy,multimodal,none,0.9960275235865786,0.9960556677826738,0.028871391076115485,0.028629377325744044,0.042235344918404326,0.9587217043941412,0.9618528610354223,0.9540540540540541,353,14,367,17,751,1,37
fedavg_quantized_transport_proxy,multimodal,none,0.9978876107095592,0.9982423823496278,0.0,0.023681893859475642,0.05296104346130045,0.982367758186398,0.9902912621359223,0.9760765550239234,408,4,372,10,794,2,37
fedavg_quantized_transport_proxy,multimodal,none,0.9961420446041013,0.9961382812949251,0.01717557251908397,0.04927658897465778,0.09854271771372755,0.9323017408123792,0.8819444444444444,0.996078431372549,508,68,456,2,1034,3,37
fedavg_quantized_transport_proxy,multimodal,none,0.999373482653301,0.9994149052877934,0.0,0.01829833266093981,0.06601815930708614,0.995575221238938,1.0,0.9911504424778761,112,0,113,1,226,4,37
fedavg_quantized_transport_proxy,multimodal,none,0.9962308965605784,0.9966922624158131,0.008565310492505354,0.03549671998016703,0.07753977133664139,0.9518201284796574,0.9169960474308301,0.9935760171306209,464,42,425,3,934,5,37
fedavg_quantized_transport_proxy,multimodal,none,0.9976905592986444,0.997650736890027,0.00984251968503937,0.029293812318984636,0.06329454276652094,0.9647532729103726,0.939453125,0.9917525773195877,481,31,477,4,993,6,37
fedavg_quantized_transport_proxy,multimodal,none,0.9926822650663942,0.9926476411087543,0.06179775280898876,0.055237468730322904,0.08652502811189128,0.9336158192090396,0.8822055137844611,1.0,352,47,309,0,708,7,37
fedavgft_plain,multimodal,none,0.9969505582137161,0.9970898876179588,0.007272727272727273,0.03721827065353331,0.08524497632078575,0.9571428571428572,0.9306930693069307,0.9894736842105263,282,21,254,3,560,0,37
fedavgft_plain,multimodal,none,0.9960204298786975,0.9960498910374393,0.028871391076115485,0.028342583182787463,0.04010698853194382,0.9573901464713716,0.9592391304347826,0.9540540540540541,353,15,366,17,751,1,37
fedavgft_plain,multimodal,none,0.997868522854525,0.9982268080334243,0.0,0.02283863165862296,0.050655455307109326,0.9811083123425692,0.9878934624697336,0.9760765550239234,408,5,371,10,794,2,37
fedavgft_plain,multimodal,none,0.9960148181409969,0.9960033090953273,0.019083969465648856,0.04753282144685174,0.09502375669619773,0.937137330754352,0.8896672504378283,0.996078431372549,508,63,461,2,1034,3,37
fedavgft_plain,multimodal,none,0.999373482653301,0.9994149052877934,0.0,0.01772333424271555,0.06502408674101222,0.995575221238938,1.0,0.9911504424778761,112,0,113,1,226,4,37
fedavgft_plain,multimodal,none,0.9962400671285576,0.9967018423444873,0.008565310492505354,0.03527915973686083,0.0760906552477314,0.9518201284796574,0.9169960474308301,0.9935760171306209,464,42,425,3,934,5,37
fedavgft_plain,multimodal,none,0.9976905592986444,0.997650736890027,0.00984251968503937,0.028998900151567076,0.06126560488594039,0.9647532729103726,0.939453125,0.9917525773195877,481,31,477,4,993,6,37
fedavgft_plain,multimodal,none,0.9924269024514812,0.992389485735682,0.06179775280898876,0.05287969843306945,0.08730900255558208,0.9364406779661016,0.8905852417302799,0.9943181818181818,350,43,313,2,708,7,37
fedavg_plain,multimodal,none,0.995932255819349,0.9970517406200222,0.005970149253731343,0.03440737792468778,0.06800025600253112,0.9542302357836339,0.9294403892944039,0.9896373056994818,382,29,306,4,721,0,41
fedavg_plain,multimodal,none,0.9987177345661422,0.9986502846507765,0.0021321961620469083,0.01976157815826396,0.04904911545113969,0.9811738648947951,0.9815242494226328,0.9792626728110599,425,8,461,9,903,1,41
fedavg_plain,multimodal,none,0.9974126846953185,0.997113603041882,0.011013215859030838,0.02168711065218874,0.051617968759171226,0.9873853211009175,0.9810874704491725,0.992822966507177,415,8,446,3,872,2,41
fedavg_plain,multimodal,none,0.9965910330533435,0.9970533202929059,0.019417475728155338,0.05570458972709865,0.10422954679200522,0.9171528588098017,0.865234375,0.9955056179775281,443,69,343,2,857,3,41
fedavg_plain,multimodal,none,0.9995841995841995,0.9995337995337996,0.0,0.016094039987841525,0.05761880505193057,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedavg_plain,multimodal,none,0.9980775901942647,0.9981544566723377,0.0026595744680851063,0.027067555739999447,0.06739134065395029,0.9610215053763441,0.9402597402597402,0.9836956521739131,362,23,353,6,744,5,41
fedavg_plain,multimodal,none,0.9954832881662149,0.996183471627017,0.018970189701897018,0.03203293012354772,0.06356629917259317,0.9623865110246433,0.9451073985680191,0.9850746268656716,396,23,346,6,771,6,41
fedavg_plain,multimodal,none,0.9909988550641082,0.9906743220476053,0.04892367906066536,0.06355092504903118,0.1007475413429338,0.918429003021148,0.8612612612612612,0.991701244813278,478,77,434,4,993,7,41
fedprox_plain,multimodal,none,0.9959322558193489,0.9970517406200222,0.005970149253731343,0.03442839509329627,0.06810016276484944,0.9542302357836339,0.9294403892944039,0.9896373056994818,382,29,306,4,721,0,41
fedprox_plain,multimodal,none,0.9987177345661422,0.9986502846507765,0.0021321961620469083,0.019777039619096656,0.049120725765642276,0.9811738648947951,0.9815242494226328,0.9792626728110599,425,8,461,9,903,1,41
fedprox_plain,multimodal,none,0.9974074152140463,0.9971082689456932,0.011013215859030838,0.02170504829445893,0.051703007379782666,0.9873853211009175,0.9810874704491725,0.992822966507177,415,8,446,3,872,2,41
fedprox_plain,multimodal,none,0.9965910330533435,0.9970533202929059,0.019417475728155338,0.05574599232371622,0.10435298034682108,0.9171528588098017,0.865234375,0.9955056179775281,443,69,343,2,857,3,41
fedprox_plain,multimodal,none,0.9995841995841995,0.9995337995337996,0.0,0.016111712224560412,0.05771954576702175,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedprox_plain,multimodal,none,0.9980775901942647,0.9981544566723377,0.0026595744680851063,0.027092889817706006,0.06748423988429106,0.9610215053763441,0.9402597402597402,0.9836956521739131,362,23,353,6,744,5,41
fedprox_plain,multimodal,none,0.9954832881662149,0.996183471627017,0.018970189701897018,0.03206052059417245,0.0636660805841569,0.9623865110246433,0.9451073985680191,0.9850746268656716,396,23,346,6,771,6,41
fedprox_plain,multimodal,none,0.9909988550641082,0.9906743220476053,0.04892367906066536,0.06359722190831377,0.10088451768545816,0.9174219536757301,0.8597122302158273,0.991701244813278,478,78,433,4,993,7,41
fedavg_secureagg_sim,multimodal,none,0.995932255819349,0.9970517406200222,0.005970149253731343,0.03440737792468754,0.06800025600253023,0.9542302357836339,0.9294403892944039,0.9896373056994818,382,29,306,4,721,0,41
fedavg_secureagg_sim,multimodal,none,0.9987177345661422,0.9986502846507765,0.0021321961620469083,0.019761578158263834,0.04904911545113902,0.9811738648947951,0.9815242494226328,0.9792626728110599,425,8,461,9,903,1,41
fedavg_secureagg_sim,multimodal,none,0.9974126846953185,0.997113603041882,0.011013215859030838,0.021687110652188583,0.051617968759170414,0.9873853211009175,0.9810874704491725,0.992822966507177,415,8,446,3,872,2,41
fedavg_secureagg_sim,multimodal,none,0.9965910330533435,0.9970533202929059,0.019417475728155338,0.055704589727098394,0.10422954679200462,0.9171528588098017,0.865234375,0.9955056179775281,443,69,343,2,857,3,41
fedavg_secureagg_sim,multimodal,none,0.9995841995841995,0.9995337995337996,0.0,0.016094039987841244,0.057618805051929664,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedavg_secureagg_sim,multimodal,none,0.9980775901942647,0.9981544566723377,0.0026595744680851063,0.027067555739999277,0.06739134065394957,0.9610215053763441,0.9402597402597402,0.9836956521739131,362,23,353,6,744,5,41
fedavg_secureagg_sim,multimodal,none,0.9954832881662149,0.996183471627017,0.018970189701897018,0.03203293012354751,0.06356629917259198,0.9623865110246433,0.9451073985680191,0.9850746268656716,396,23,346,6,771,6,41
fedavg_secureagg_sim,multimodal,none,0.9909988550641082,0.9906743220476053,0.04892367906066536,0.06355092504903093,0.10074754134293269,0.918429003021148,0.8612612612612612,0.991701244813278,478,77,434,4,993,7,41
fedavg_quantized_transport_proxy,multimodal,none,0.995932255819349,0.9970517406200222,0.005970149253731343,0.034407378566571084,0.06800024871032195,0.9542302357836339,0.9294403892944039,0.9896373056994818,382,29,306,4,721,0,41
fedavg_quantized_transport_proxy,multimodal,none,0.9987177345661422,0.9986502846507765,0.0021321961620469083,0.01976157428324334,0.04904909938499243,0.9811738648947951,0.9815242494226328,0.9792626728110599,425,8,461,9,903,1,41
fedavg_quantized_transport_proxy,multimodal,none,0.9974126846953185,0.997113603041882,0.011013215859030838,0.02168710685715001,0.051617954394861415,0.9873853211009175,0.9810874704491725,0.992822966507177,415,8,446,3,872,2,41
fedavg_quantized_transport_proxy,multimodal,none,0.9965910330533435,0.9970533202929059,0.019417475728155338,0.05570459898056429,0.10422956163220339,0.9171528588098017,0.865234375,0.9955056179775281,443,69,343,2,857,3,41
fedavg_quantized_transport_proxy,multimodal,none,0.9995841995841995,0.9995337995337996,0.0,0.0160940358341457,0.057618792087508953,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedavg_quantized_transport_proxy,multimodal,none,0.9980775901942647,0.9981544566723377,0.0026595744680851063,0.02706755686537434,0.06739133123809228,0.9610215053763441,0.9402597402597402,0.9836956521739131,362,23,353,6,744,5,41
fedavg_quantized_transport_proxy,multimodal,none,0.9954832881662149,0.996183471627017,0.018970189701897018,0.03203292993114491,0.06356628493922167,0.9623865110246433,0.9451073985680191,0.9850746268656716,396,23,346,6,771,6,41
fedavg_quantized_transport_proxy,multimodal,none,0.9909988550641082,0.9906743220476053,0.04892367906066536,0.06355093401068382,0.10074754107444728,0.918429003021148,0.8612612612612612,0.991701244813278,478,77,434,4,993,7,41
fedavgft_plain,multimodal,none,0.9958394555718815,0.996964926443289,0.005970149253731343,0.033528371938749996,0.06535489986468467,0.9583911234396671,0.9362745098039216,0.9896373056994818,382,26,309,4,721,0,41
fedavgft_plain,multimodal,none,0.9987177345661423,0.9986502852140584,0.0021321961620469083,0.019103281147149393,0.04682996978441514,0.9811738648947951,0.9815242494226328,0.9792626728110599,425,8,461,9,903,1,41
fedavgft_plain,multimodal,none,0.9974337626204076,0.9971464411365651,0.00881057268722467,0.020945411018677893,0.0486687521577272,0.9862385321100917,0.9787735849056604,0.992822966507177,415,9,445,3,872,2,41
fedavgft_plain,multimodal,none,0.9966128504418021,0.9970661312822968,0.019417475728155338,0.054171736804478454,0.10228169985379776,0.9253208868144691,0.8772277227722772,0.9955056179775281,443,62,350,2,857,3,41
fedavgft_plain,multimodal,none,0.9995841995841995,0.9995337995337996,0.0,0.016236102904001036,0.057744594506379504,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedavgft_plain,multimodal,none,0.9980486817761333,0.9981219130639023,0.0026595744680851063,0.026769854316757134,0.06562504717890778,0.9610215053763441,0.9402597402597402,0.9836956521739131,362,23,353,6,744,5,41
fedavgft_plain,multimodal,none,0.995483288166215,0.996183471627017,0.018970189701897018,0.031725927538029663,0.06193356708012937,0.9623865110246433,0.9451073985680191,0.9850746268656716,396,23,346,6,771,6,41
fedavgft_plain,multimodal,none,0.9908202125845506,0.990459073210879,0.04892367906066536,0.06072267905243134,0.09827982608734648,0.9295065458207452,0.8786764705882353,0.991701244813278,478,66,445,4,993,7,41
