round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
21,fedavg,secureagg,0.1662767122620869,secureagg,3.6689452826976776e-06,2.6242341846227646e-05,3200,6400,2.0,31
22,fedavg,secureagg,0.1629240526234358,secureagg,3.37185338139534e-06,2.586282789707184e-05,3200,6400,2.0,31
23,fedavg,secureagg,0.1598080275938092,secureagg,3.3080577850341797e-06,2.5085173547267914e-05,3200,6400,2.0,31
24,fedavg,secureagg,0.15690308409918932,secureagg,3.41096892952919e-06,2.4904031306505203e-05,3200,6400,2.0,31
25,fedavg,secureagg,0.15418727621062384,secureagg,3.5231932997703552e-06,2.4518929421901703e-05,3200,6400,2.0,31
26,fedavg,secureagg,0.15164164764337207,secureagg,3.5963021218776703e-06,2.4771783500909805e-05,3200,6400,2.0,31
27,fedavg,secureagg,0.14924973699878624,secureagg,3.797002136707306e-06,2.4867244064807892e-05,3200,6400,2.0,31
28,fedavg,secureagg,0.14699717820722455,secureagg,3.519933670759201e-06,2.4732202291488647e-05,3200,6400,2.0,31
29,fedavg,secureagg,0.14487137547041667,secureagg,3.4570693969726562e-06,2.5874003767967224e-05,3200,6400,2.0,31
30,fedavg,secureagg,0.14286123698865488,secureagg,3.2819807529449463e-06,2.499716356396675e-05,3200,6400,2.0,31
1,fedavg,heagg,0.5411761716203037,heagg,7.183616980910301e-05,3.6883167922496796e-05,3200,51200,16.0,31
2,fedavg,heagg,0.4538210487966097,heagg,4.065362736582756e-05,3.336789086461067e-05,3200,51200,16.0,31
3,fedavg,heagg,0.3951291908989725,heagg,4.0996819734573364e-05,3.3084768801927567e-05,3200,51200,16.0,31
4,fedavg,heagg,0.35296971043294895,heagg,4.0910206735134125e-05,3.298278898000717e-05,3200,51200,16.0,31
5,fedavg,heagg,0.3211453449138687,heagg,3.9387959986925125e-05,3.292504698038101e-05,3200,51200,16.0,31
6,fedavg,heagg,0.29621521650756344,heagg,4.032207652926445e-05,3.227312117815018e-05,3200,51200,16.0,31
7,fedavg,heagg,0.27612169153507116,heagg,4.09148633480072e-05,3.7336722016334534e-05,3200,51200,16.0,31
8,fedavg,heagg,0.25955746911923055,heagg,4.042079672217369e-05,3.1985342502593994e-05,3200,51200,16.0,31
9,fedavg,heagg,0.2456506706101015,heagg,3.9851292967796326e-05,3.247708082199097e-05,3200,51200,16.0,31
10,fedavg,heagg,0.23379655274202168,heagg,4.0173064917325974e-05,3.1031202524900436e-05,3200,51200,16.0,31
11,fedavg,heagg,0.22356193337154537,heagg,4.0170736610889435e-05,3.225589171051979e-05,3200,51200,16.0,31
12,fedavg,heagg,0.21462810472775415,heagg,4.0378421545028687e-05,3.198068588972092e-05,3200,51200,16.0,31
13,fedavg,heagg,0.20675528187039113,heagg,3.999890759587288e-05,3.196625038981438e-05,3200,51200,16.0,31
