tier,method,candidate_negative_ratio,split_note,segment_overlap_metric,query_count_mean,query_count_std,candidate_pairs_mean,candidate_pairs_std,positive_candidates_mean,positive_candidates_std,negative_candidates_mean,negative_candidates_std,unique_query_reference_pairs_mean,unique_query_reference_pairs_std,recall_at_1_mean,recall_at_1_std,recall_at_5_mean,recall_at_5_std,recall_at_10_mean,recall_at_10_std,recall_at_100_mean,recall_at_100_std,precision_at_1_mean,precision_at_1_std,precision_at_5_mean,precision_at_5_std,precision_at_10_mean,precision_at_10_std,precision_at_50_mean,precision_at_50_std,precision_at_100_mean,precision_at_100_std,query_map_mean,query_map_std,ndcg_at_10_mean,ndcg_at_10_std,recall_at_1_query_bootstrap_ci95_low_mean,recall_at_1_query_bootstrap_ci95_low_std,recall_at_1_query_bootstrap_ci95_high_mean,recall_at_1_query_bootstrap_ci95_high_std,recall_at_5_query_bootstrap_ci95_low_mean,recall_at_5_query_bootstrap_ci95_low_std,recall_at_5_query_bootstrap_ci95_high_mean,recall_at_5_query_bootstrap_ci95_high_std,recall_at_10_query_bootstrap_ci95_low_mean,recall_at_10_query_bootstrap_ci95_low_std,recall_at_10_query_bootstrap_ci95_high_mean,recall_at_10_query_bootstrap_ci95_high_std,recall_at_100_query_bootstrap_ci95_low_mean,recall_at_100_query_bootstrap_ci95_low_std,recall_at_100_query_bootstrap_ci95_high_mean,recall_at_100_query_bootstrap_ci95_high_std,precision_at_1_query_bootstrap_ci95_low_mean,precision_at_1_query_bootstrap_ci95_low_std,precision_at_1_query_bootstrap_ci95_high_mean,precision_at_1_query_bootstrap_ci95_high_std,precision_at_5_query_bootstrap_ci95_low_mean,precision_at_5_query_bootstrap_ci95_low_std,precision_at_5_query_bootstrap_ci95_high_mean,precision_at_5_query_bootstrap_ci95_high_std,precision_at_10_query_bootstrap_ci95_low_mean,precision_at_10_query_bootstrap_ci95_low_std,precision_at_10_query_bootstrap_ci95_high_mean,precision_at_10_query_bootstrap_ci95_high_std,precision_at_50_query_bootstrap_ci95_low_mean,precision_at_50_query_bootstrap_ci95_low_std,precision_at_50_query_bootstrap_ci95_high_mean,precision_at_50_query_bootstrap_ci95_high_std,precision_at_100_query_bootstrap_ci95_low_mean,precision_at_100_query_bootstrap_ci95_low_std,precision_at_100_query_bootstrap_ci95_high_mean,precision_at_100_query_bootstrap_ci95_high_std,query_map_query_bootstrap_ci95_low_mean,query_map_query_bootstrap_ci95_low_std,query_map_query_bootstrap_ci95_high_mean,query_map_query_bootstrap_ci95_high_std,ndcg_at_10_query_bootstrap_ci95_low_mean,ndcg_at_10_query_bootstrap_ci95_low_std,ndcg_at_10_query_bootstrap_ci95_high_mean,ndcg_at_10_query_bootstrap_ci95_high_std,seeds
VCSL public-label audit,mean_score_fusion,1,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,540.0,85.01764522732913,1800.0,0.0,900.0,0.0,900.0,0.0,1789.0,5.291502622129181,0.9352785710225947,0.008559098273751599,1.0,0.0,1.0,0.0,1.0,0.0,0.9352785710225947,0.008559098273751599,0.6295209757281116,0.01099025439466309,0.6021730378357352,0.0075031929027026606,0.600470989823965,0.00980570975207217,0.600470989823965,0.00980570975207217,0.9522976653594736,0.004336712663761587,0.9608650894547194,0.004345779008392869,0.9135829948346736,0.00857513846876983,0.9556492231418366,0.008456465389031699,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9135829948346736,0.00857513846876983,0.9545172796582951,0.009297744779522495,0.6081259095857957,0.010170070413211373,0.6506988762643363,0.011364208443147982,0.5809394545433354,0.008222978006005709,0.6240127283805634,0.006407254336751551,0.5792849215711083,0.01148317061739534,0.6227306518056238,0.009816503647184047,0.5781899325748995,0.010375077646460423,0.6229791994297152,0.008436100099683038,0.9416779493011468,0.004656578122128004,0.9625696818040607,0.0038553729588546508,0.950679206012432,0.004729013732396802,0.9704664946274938,0.0035664829634669834,"31,37,41"
VCSL public-label audit,mean_score_fusion,10,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,441.0,62.385895841928885,7150.0,0.0,650.0,0.0,6500.0,0.0,6688.0,199.00753754569197,0.6548779346343806,0.08321406594066735,0.9566008242143001,0.02529192652264541,0.9944829553558693,0.004780115300160678,1.0,0.0,0.6548779346343806,0.08321406594066735,0.25205167172598614,0.03533315103555757,0.14973479716317892,0.01929023190751938,0.09824985242942443,0.0006969795385829731,0.0981036636402342,0.0007533236277482617,0.7384338646805982,0.04268747028564794,0.8075734782533911,0.035356421520308205,0.6101587732648377,0.08480943859031542,0.6979861390893145,0.08271351956213986,0.9387976603422775,0.030149645767299508,0.9720971369476358,0.02134138979788574,0.9880625683449816,0.010392732640324948,0.999298245614035,0.0012154742509255189,1.0,0.0,1.0,0.0,0.6101704935886116,0.0823445444011802,0.6966058878348736,0.08373366641931221,0.24002778665801405,0.032376076845689716,0.26343464311524784,0.03770286638903077,0.1433615894996916,0.016839755558400678,0.1557732319751508,0.021449992253920146,0.09540944830002353,0.000664841074327299,0.1012755296683039,0.001073184688612361,0.09536329829787475,0.0007129490269632703,0.10101534181805912,0.0007839548449694737,0.7114724358447407,0.04267768011719032,0.7667408636442449,0.04167011302666052,0.7864182251556887,0.03547724411383485,0.8292789668181885,0.03370297434782215,"31,37,41"
VCSL public-label audit,mean_score_fusion,100,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,191.66666666666666,13.576941236277534,22220.0,0.0,220.0,0.0,22000.0,0.0,16178.0,1466.0040927637276,0.2769004111466423,0.04955647106252519,0.5606943809958885,0.046679076857156214,0.6997753921120755,0.016247167186538757,0.9966582914572865,0.0028940317573639437,0.2769004111466423,0.04955647106252519,0.11944693162783615,0.013825723741279104,0.07541354499771584,0.006133203704279272,0.021846794578955383,0.0015568619346786768,0.01165580748839469,0.000834273640442284,0.3989283952442289,0.036218549020445565,0.4564719976181382,0.03278177601987016,0.21759426869194456,0.04598475163238015,0.33972818638647784,0.053798751886715346,0.4911831886706259,0.04725743951753693,0.630432846048424,0.04562309272416742,0.6336059083295265,0.0148675115780093,0.7623842698340186,0.014975718201296836,0.9899748743718592,0.0086820952720918,1.0,0.0,0.21407263590680672,0.045391916250671446,0.3400306266179381,0.05905207677730265,0.10367673024211967,0.012640863109630116,0.13490977615349473,0.01627188700858122,0.0678900772803411,0.005285645715959097,0.08293758089690877,0.006995879929590973,0.02075724074920055,0.0013276768468973694,0.022974227196589005,0.0018552411216471495,0.011161479132827645,0.0006901423509721171,0.012190421229381139,0.0010016882230982158,0.34879975591845813,0.03301381780168912,0.4548327397937575,0.041514787541183006,0.40236888329087406,0.029720211465534368,0.5094675585939109,0.035771042817076854,"31,37,41"
VCSL public-label audit,mean_score_fusion,1000,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,100.0,0.0,100100.0,0.0,100.0,0.0,100000.0,0.0,34675.0,3567.6069009911953,0.13333333333333333,0.0404145188432738,0.20666666666666667,0.05686240703077328,0.3066666666666667,0.04041451884327378,0.7433333333333333,0.040414518843273836,0.13333333333333333,0.0404145188432738,0.04133333333333334,0.011372481406154657,0.030666666666666672,0.004041451884327379,0.011133333333333334,0.0002309401076758499,0.0074333333333333335,0.0004041451884327386,0.19041972245421865,0.04119147581833551,0.2040569253205582,0.042278163545647444,0.07,0.034641016151377546,0.20000000000000004,0.05196152422706632,0.13,0.052915026221291815,0.2833333333333333,0.06110100926607785,0.21333333333333335,0.035118845842842465,0.3934166666666666,0.0449724452674451,0.6566666666666667,0.045092497528228935,0.8234166666666666,0.030659759185833874,0.07,0.034641016151377546,0.20000000000000004,0.05196152422706632,0.026000000000000006,0.009165151389911681,0.058,0.012489995996796796,0.022333333333333334,0.0035118845842842463,0.03966666666666667,0.004509249752822891,0.009266666666666668,0.00011547005383792646,0.013066666666666666,0.00011547005383792395,0.006566666666666668,0.0004509249752822885,0.008234166666666666,0.0004028052672611589,0.13040950957245387,0.03416837350426191,0.25963686524103724,0.04826567469017149,0.138148338264476,0.0362713601450119,0.27708458224963534,0.04866592818142121,"31,37,41"
VCSL public-label audit,mean_score_fusion,10000,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,100.0,0.0,1000100.0,0.0,100.0,0.0,1000000.0,0.0,103690.33333333333,20139.970266446107,0.03333333333333333,0.015275252316519468,0.09999999999999999,0.026457513110645908,0.12,0.04358898943540674,0.3166666666666667,0.05033222956847166,0.03333333333333333,0.015275252316519468,0.020000000000000004,0.005291502622129184,0.012000000000000002,0.0043588989435406735,0.004666666666666667,0.0009018499505645792,0.003166666666666667,0.0005033222956847169,0.06803978581367288,0.009830621099914073,0.07416211005003402,0.015790924064143716,0.0033333333333333335,0.005773502691896258,0.07341666666666659,0.0250503659321244,0.04666666666666667,0.02081665999466133,0.16333333333333336,0.03214550253664319,0.06,0.034641016151377546,0.18666666666666668,0.055075705472861024,0.23,0.05000000000000002,0.4067499999999999,0.05494713368320514,0.006583333333333338,0.011402667816495116,0.07,0.019999999999999997,0.009333333333333334,0.004163331998932264,0.03201666666666666,0.007190329153337389,0.006333333333333334,0.0032145502536643183,0.018333333333333337,0.005859465277082315,0.0030666666666666668,0.0009018499505645788,0.0062683333333333315,0.0011013665753659566,0.0023000000000000004,0.0004582575694955842,0.004066666666666667,0.0005033222956847169,0.03249626648214291,0.006676687702501333,0.1081409910380755,0.014244868196032393,0.03490750370164165,0.011899538526800138,0.11894323747974049,0.017033595448473486,"31,37,41"
VCSL public-label audit,platt_calibrated_score,1,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,540.0,85.01764522732913,1800.0,0.0,900.0,0.0,900.0,0.0,1789.0,5.291502622129181,0.9352785710225947,0.008559098273751599,1.0,0.0,1.0,0.0,1.0,0.0,0.9352785710225947,0.008559098273751599,0.6295209757281116,0.01099025439466309,0.6021730378357352,0.0075031929027026606,0.600470989823965,0.00980570975207217,0.600470989823965,0.00980570975207217,0.9522976653594736,0.004336712663761587,0.9608650894547194,0.004345779008392869,0.9147149383182152,0.00787698368949609,0.9551023253203955,0.008433943817357663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9148890652080285,0.008637330771683785,0.9550880559140028,0.008454617153989166,0.6077387145938774,0.00894704867839295,0.6512777378539337,0.01170670416183977,0.5799198548724441,0.008813242807473629,0.6231317857493615,0.00679179876229235,0.578384318078406,0.009848066253581277,0.6221479968402693,0.008787064415753186,0.5794772849777048,0.010129382257774716,0.6227965858054132,0.00893178201345582,0.9408075220752231,0.004753366662997965,0.9627626973507873,0.003646205019249551,0.9511601124563457,0.004540518322269249,0.9700015926380109,0.004225192507382611,"31,37,41"
VCSL public-label audit,platt_calibrated_score,10,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,441.0,62.385895841928885,7150.0,0.0,650.0,0.0,6500.0,0.0,6688.0,199.00753754569197,0.6548779346343806,0.08321406594066735,0.9566008242143001,0.02529192652264541,0.9944829553558693,0.004780115300160678,1.0,0.0,0.6548779346343806,0.08321406594066735,0.25205167172598614,0.03533315103555757,0.14973479716317892,0.01929023190751938,0.09824985242942443,0.0006969795385829731,0.0981036636402342,0.0007533236277482617,0.7384338646805982,0.04268747028564794,0.8075734782533911,0.035356421520308205,0.6108781081364635,0.08007952326628982,0.6972843847033497,0.08380153642288608,0.9379001781374074,0.027680844245097858,0.9737022337003577,0.021527541845125713,0.9880625683449816,0.010392732640324948,0.999298245614035,0.0012154742509255189,1.0,0.0,1.0,0.0,0.6108496644154076,0.08121505765032987,0.6998162278443646,0.08421623165866428,0.24120838030280214,0.032004301411783856,0.263483522524716,0.037774752775611584,0.1437020609320712,0.01698590182973245,0.1560280729425955,0.021579292496814645,0.09546384167865506,0.0008053389249413549,0.10113686912634638,0.0009117536820495871,0.09530662790856675,0.0007947409866580207,0.10096127611211858,0.0009812530601205904,0.7107354143328227,0.04404510434521899,0.7640831499575631,0.043158391110744036,0.7856311360507613,0.03498995907392766,0.829091650019822,0.03536046744210318,"31,37,41"
VCSL public-label audit,platt_calibrated_score,100,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,191.66666666666666,13.576941236277534,22220.0,0.0,220.0,0.0,22000.0,0.0,16178.0,1466.0040927637276,0.2769004111466423,0.04955647106252519,0.5606943809958885,0.046679076857156214,0.6997753921120755,0.016247167186538757,0.9966582914572865,0.0028940317573639437,0.2769004111466423,0.04955647106252519,0.11944693162783615,0.013825723741279104,0.07541354499771584,0.006133203704279272,0.021846794578955383,0.0015568619346786768,0.01165580748839469,0.000834273640442284,0.3989283952442289,0.036218549020445565,0.4564719976181382,0.03278177601987016,0.21429990863407947,0.048765276132313316,0.33972818638647784,0.053798751886715346,0.4909142492766865,0.04807677983386765,0.628586255139333,0.044321700204530995,0.6354581810567992,0.0176665399581228,0.7624259365006852,0.014965938335057195,0.9899748743718592,0.0086820952720918,1.0,0.0,0.21574767778285364,0.04303098471405058,0.34518273184102327,0.05947422396101389,0.10331742043551088,0.011475919987541251,0.13481886706258564,0.015252750392349503,0.06751128940155322,0.004645466185869847,0.08345641084208923,0.0070257830459070905,0.020752862798842697,0.0012270629827165899,0.02300756052992234,0.0018297076906230157,0.01116860301970419,0.0006485100358896748,0.012192316087943458,0.0009998047081526903,0.34405045393069583,0.03376679583898658,0.45246074386473095,0.038754733621706214,0.40223354881829326,0.030059725508925522,0.5106457597707404,0.03688988571993292,"31,37,41"
VCSL public-label audit,platt_calibrated_score,1000,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,100.0,0.0,100100.0,0.0,100.0,0.0,100000.0,0.0,34675.0,3567.6069009911953,0.13333333333333333,0.0404145188432738,0.20666666666666667,0.05686240703077328,0.3066666666666667,0.04041451884327378,0.7433333333333333,0.040414518843273836,0.13333333333333333,0.0404145188432738,0.04133333333333334,0.011372481406154657,0.030666666666666672,0.004041451884327379,0.011133333333333334,0.0002309401076758499,0.0074333333333333335,0.0004041451884327386,0.19041972245421865,0.04119147581833551,0.2040569253205582,0.042278163545647444,0.07,0.034641016151377546,0.20666666666666667,0.04618802153517007,0.13,0.052915026221291815,0.29333333333333333,0.06110100926607786,0.22,0.04000000000000001,0.39666666666666667,0.04041451884327381,0.6533333333333333,0.04041451884327379,0.8266666666666667,0.03511884584284244,0.07325,0.03219763190049852,0.20333333333333334,0.0404145188432738,0.026000000000000006,0.010583005244258365,0.05733333333333334,0.013316656236958787,0.022000000000000002,0.003605551275463989,0.04033333333333333,0.004509249752822885,0.0092,0.00034641016151377437,0.013000000000000003,0.00034641016151377486,0.006533333333333333,0.0005033222956847157,0.008266666666666665,0.0003511884584284243,0.12687391857044494,0.031145374598624938,0.253668371323266,0.05073258274493894,0.13796265191457788,0.035829461542793685,0.27676691731422876,0.051396941541558216,"31,37,41"
VCSL public-label audit,platt_calibrated_score,10000,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,100.0,0.0,1000100.0,0.0,100.0,0.0,1000000.0,0.0,103690.33333333333,20139.970266446107,0.03333333333333333,0.015275252316519468,0.09999999999999999,0.026457513110645908,0.12,0.04358898943540674,0.3166666666666667,0.05033222956847166,0.03333333333333333,0.015275252316519468,0.020000000000000004,0.005291502622129184,0.012000000000000002,0.0043588989435406735,0.004666666666666667,0.0009018499505645792,0.003166666666666667,0.0005033222956847169,0.06803978581367288,0.009830621099914073,0.07416211005003402,0.015790924064143716,0.0033333333333333335,0.005773502691896258,0.06666666666666667,0.020816659994661327,0.04666666666666667,0.02081665999466133,0.16333333333333336,0.03214550253664319,0.06325000000000001,0.040270181275976404,0.18666666666666668,0.055075705472861024,0.23,0.04000000000000001,0.4066666666666667,0.06027713773341708,0.0033333333333333335,0.005773502691896258,0.07,0.019999999999999997,0.009333333333333334,0.004163331998932264,0.03266666666666667,0.006429100507328635,0.006000000000000001,0.0034641016151377548,0.018666666666666668,0.0055075705472861025,0.0030666666666666668,0.0009018499505645788,0.006266666666666667,0.000901849950564579,0.0023000000000000004,0.0004582575694955842,0.0041333333333333335,0.0005507570547286108,0.03443439071955018,0.006741470338293352,0.10965230590861974,0.01426047956001213,0.03573023696803524,0.012188526334124195,0.11909540393230982,0.019172307962381195,"31,37,41"
VCSL public-label audit,score_only_logistic,1,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,540.0,85.01764522732913,1800.0,0.0,900.0,0.0,900.0,0.0,1789.0,5.291502622129181,0.9528145599190455,0.011010118030967677,1.0,0.0,1.0,0.0,1.0,0.0,0.9528145599190455,0.011010118030967677,0.6296287881512611,0.01340267164473985,0.6022484526170323,0.007385340856238462,0.600470989823965,0.00980570975207217,0.600470989823965,0.00980570975207217,0.960706736381502,0.007450953407931264,0.9686983545916773,0.007589134217098699,0.9348768969177578,0.011442905622295938,0.9707379535139408,0.010680124057273858,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9335662422554712,0.011305674844275944,0.9694130294452615,0.010369865633741248,0.6086167357294893,0.010999286696180268,0.6516470664020523,0.013721940312088725,0.580803990748452,0.00815723482429692,0.624996082743102,0.0061708640907619785,0.5790589785885204,0.010090257014644034,0.6224649905606979,0.008287363058033915,0.5788304621452603,0.010379754392982651,0.6222142732958403,0.008259065772624488,0.9509690428014362,0.00818370899547721,0.9696716819922573,0.006968050129703618,0.9600409222553634,0.008459858444014486,0.9769240436301933,0.006573186953701098,"31,37,41"
VCSL public-label audit,score_only_logistic,10,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,441.0,62.385895841928885,7150.0,0.0,650.0,0.0,6500.0,0.0,6688.0,199.00753754569197,0.7005297391801153,0.07834848690843778,0.9662815138791245,0.028227567527522618,0.9955878857034185,0.005465679888432378,1.0,0.0,0.7005297391801153,0.07834848690843778,0.25838040199347406,0.04555587965715867,0.1509269569732874,0.021635584505143034,0.09824985242942443,0.0006969795385829731,0.0981036636402342,0.0007533236277482617,0.7759268270182441,0.04888217210556753,0.8356827019438159,0.041404697656576235,0.6572024028847402,0.07626848893783791,0.7427346012682922,0.07662150695367455,0.9500775865979367,0.03453231462504533,0.9810877925502691,0.022786607328562393,0.9909741834260447,0.009505390511727472,0.999298245614035,0.0012154742509255189,1.0,0.0,1.0,0.0,0.658801639475575,0.07758179202142408,0.7436379436350492,0.07805846248292664,0.2464618372755594,0.040914990982921076,0.271266678623885,0.04987649866465642,0.1447033447738692,0.01921981086931538,0.1574800446017761,0.023846264790227112,0.09538554251940538,0.0006522958722326636,0.10109687370757876,0.0010081754060998268,0.0953526354364224,0.0007017065815893315,0.10116979581201302,0.0007467939971535964,0.7485269553301972,0.04979423410979869,0.8031272413333062,0.046802878075764505,0.8154255669773273,0.043052103190914126,0.8559708482922561,0.03936641328966859,"31,37,41"
VCSL public-label audit,score_only_logistic,100,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,191.66666666666666,13.576941236277534,22220.0,0.0,220.0,0.0,22000.0,0.0,16178.0,1466.0040927637276,0.3462010811633927,0.04139642790006709,0.6338674432769911,0.07774719163153644,0.754716765646414,0.09792234506389746,1.0,0.0,0.3462010811633927,0.04139642790006709,0.1362633622658748,0.023833320677711833,0.08271238769605603,0.015013631733972348,0.022007065631186234,0.0020168520089908462,0.011708163967761217,0.000838135793276214,0.4639309434489114,0.04347370918104106,0.5228311263062325,0.058864445673107814,0.2816509155626618,0.03917100831652203,0.41593117100654786,0.045507865126295975,0.5657956448911222,0.07801970925205559,0.701711968935587,0.07614287383942989,0.6942207248363027,0.10745913082194493,0.8119127645804781,0.09062190096461685,1.0,0.0,1.0,0.0,0.2781376579869042,0.03665911296238281,0.4159728376732145,0.045492907142879555,0.12050095553525202,0.02288205371325153,0.1520140855794122,0.025902854700646478,0.07538248058474188,0.014537291103283985,0.09021872144814984,0.015258892990546795,0.020951012638952337,0.0017531358361400412,0.02313449824881986,0.002312774184925305,0.011221499816153509,0.0006504103391897313,0.012244729882927692,0.001058495518441766,0.4094229717878699,0.0443342757629583,0.519166080446705,0.04433118937454738,0.4688378337447814,0.062508974795321,0.5755628245744092,0.057710388194224506,"31,37,41"
VCSL public-label audit,score_only_logistic,1000,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,100.0,0.0,100100.0,0.0,100.0,0.0,100000.0,0.0,34675.0,3567.6069009911953,0.16333333333333333,0.015275252316519465,0.3066666666666667,0.025166114784235822,0.39666666666666667,0.03214550253664318,0.79,0.026457513110645866,0.16333333333333333,0.015275252316519465,0.06133333333333333,0.0050332229568471635,0.03966666666666666,0.003214550253664313,0.013733333333333334,0.0002309401076758499,0.007899999999999999,0.0002645751311064583,0.24680455107056787,0.013120567589101588,0.2692806724320367,0.01743338139227281,0.09666666666666666,0.011547005383792518,0.23666666666666666,0.015275252316519465,0.22333333333333336,0.02516611478423583,0.39666666666666667,0.02516611478423583,0.29658333333333337,0.032288091199904216,0.48666666666666664,0.03214550253664318,0.7099166666666666,0.03591686001494748,0.87,0.02645751311064593,0.09666666666666666,0.011547005383792518,0.23666666666666666,0.02081665999466133,0.044000000000000004,0.0040000000000000036,0.07933333333333333,0.0050332229568471575,0.030000000000000002,0.0026457513110645903,0.04868333333333332,0.0032288091199904148,0.011933333333333336,0.0002309401076758509,0.015468333333333334,0.00030332875454419954,0.007066666666666666,0.00030550504633038936,0.008666666666666665,0.00020816659994661298,0.1802648465435749,0.013717372406478351,0.3200004523855766,0.010892479963832155,0.1963280054656434,0.01777565143672464,0.34373941325593943,0.01793582478666644,"31,37,41"
VCSL public-label audit,score_only_logistic,10000,positive-connected-component asset-disjoint split; zero query/reference identity overlap,not_available_from_public_label_topology_features,100.0,0.0,1000100.0,0.0,100.0,0.0,1000000.0,0.0,103690.33333333333,20139.970266446107,0.056666666666666664,0.0057735026918962545,0.1466666666666667,0.02081665999466133,0.18000000000000002,0.04358898943540674,0.4066666666666667,0.045092497528228956,0.056666666666666664,0.0057735026918962545,0.029333333333333336,0.004163331998932265,0.018000000000000002,0.004358898943540674,0.006333333333333334,0.0007023769168568493,0.004066666666666667,0.0004509249752822895,0.1019203651355753,0.011449070542455838,0.11281721200842991,0.02042439731190674,0.016666666666666666,0.005773502691896258,0.11,0.009999999999999995,0.08333333333333333,0.015275252316519466,0.21666666666666667,0.02081665999466132,0.10666666666666665,0.03785938897200183,0.25675,0.055015338770201226,0.31,0.03999999999999998,0.5033333333333333,0.045092497528228956,0.013333333333333334,0.005773502691896258,0.10666666666666667,0.0057735026918962545,0.017333333333333336,0.004163331998932266,0.04401666666666665,0.005282123941496776,0.010666666666666666,0.003785938897200182,0.026333333333333337,0.004932882862316246,0.0046,0.0005999999999999998,0.008133333333333333,0.0007023769168568493,0.0031333333333333335,0.00040414518843273823,0.005066666666666667,0.0004509249752822897,0.05833189628195532,0.009182633688089043,0.1532056270475661,0.014143379949613505,0.0637340408189218,0.017956550625291272,0.16558931259393705,0.022637451790815402,"31,37,41"
