round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
13,fedavg,heagg,0.1700082384641848,heagg,1.9849743694067e-05,2.1733343601226807e-05,1344,21504,16.0,31
14,fedavg,heagg,0.16681662984080992,heagg,1.9402243196964264e-05,2.098502591252327e-05,1344,21504,16.0,31
15,fedavg,heagg,0.163886994830823,heagg,2.2036954760551453e-05,2.9447022825479507e-05,1344,21504,16.0,31
16,fedavg,heagg,0.16118660908576318,heagg,2.1227169781923294e-05,2.1832995116710663e-05,1344,21504,16.0,31
17,fedavg,heagg,0.15868851126802636,heagg,2.054823562502861e-05,2.085929736495018e-05,1344,21504,16.0,31
18,fedavg,heagg,0.15637020364322535,heagg,2.0405277609825134e-05,2.133706584572792e-05,1344,21504,16.0,31
19,fedavg,heagg,0.15421261993347768,heagg,2.0738225430250168e-05,2.03549861907959e-05,1344,21504,16.0,31
20,fedavg,heagg,0.1521994148941061,heagg,2.075405791401863e-05,2.1216925233602524e-05,1344,21504,16.0,31
21,fedavg,heagg,0.15031649169697553,heagg,5.919719114899635e-05,2.3976899683475494e-05,1344,21504,16.0,31
22,fedavg,heagg,0.14855155302973902,heagg,2.1017156541347504e-05,2.1183863282203674e-05,1344,21504,16.0,31
23,fedavg,heagg,0.1468938173468355,heagg,2.1541956812143326e-05,2.151820808649063e-05,1344,21504,16.0,31
24,fedavg,heagg,0.14533381194882258,heagg,2.7781352400779724e-05,2.8470996767282486e-05,1344,21504,16.0,31
25,fedavg,heagg,0.14386312085893604,heagg,2.123601734638214e-05,2.3902859538793564e-05,1344,21504,16.0,31
26,fedavg,heagg,0.14247427117056816,heagg,2.2287946194410324e-05,2.4463050067424774e-05,1344,21504,16.0,31
27,fedavg,heagg,0.14116061205048344,heagg,2.0699109882116318e-05,2.197781577706337e-05,1344,21504,16.0,31
28,fedavg,heagg,0.1399161554484709,heagg,2.185394987463951e-05,2.2843945771455765e-05,1344,21504,16.0,31
29,fedavg,heagg,0.13873555081519146,heagg,4.0763989090919495e-05,4.5182183384895325e-05,1344,21504,16.0,31
30,fedavg,heagg,0.13761396852463825,heagg,2.5180168449878693e-05,2.7992762625217438e-05,1344,21504,16.0,31
1,fedavgft_base,plain,0.32890035021486597,plain,3.7299469113349915e-06,2.2876542061567307e-05,1344,1344,1.0,31
2,fedavgft_base,plain,0.26964297334973686,plain,2.888031303882599e-06,1.8727034330368042e-05,1344,1344,1.0,31
