method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,accuracy,precision,recall,tp,fp,tn,fn,n,client_id,seed
fedavg_plain,multimodal,none,0.9089376067647786,0.9106365931160532,0.4139626352015733,0.8007666601140161,0.9078316462440064,0.6696797013165652,3408,346,4739,1681,10174,9,37
fedprox_plain,multimodal,none,0.8316513230262035,0.8228285078522539,0.5900890064950686,0.7340783465513098,0.8014206300185299,0.6230492196878752,2595,643,3514,1570,8322,0,37
fedprox_plain,multimodal,none,0.9458751242432457,0.9466663857660844,0.2434017595307918,0.8767908309455588,0.9020771513353115,0.8515406162464986,304,33,308,53,698,1,37
fedprox_plain,multimodal,none,0.9603825136612023,0.9707418119391317,0.32786885245901637,0.8646616541353384,0.8461538461538461,0.9166666666666666,66,12,49,6,133,2,37
fedprox_plain,multimodal,none,0.8915698048746739,0.8955784660027577,0.47808764940239046,0.8002655538694993,0.8565638369736546,0.7214109615019912,3804,637,4634,1469,10544,3,37
fedprox_plain,multimodal,none,0.8410422888560469,0.8314265907771616,0.5900073475385745,0.734304932735426,0.8304157549234136,0.5771863117870722,759,155,1206,556,2676,4,37
fedprox_plain,multimodal,none,0.9480232112670933,0.9434610014598407,0.23246445497630333,0.8742400762903803,0.8771802325581395,0.8685536099784121,3621,507,3713,548,8389,5,37
fedprox_plain,multimodal,none,0.9663535466765293,0.9665787750312531,0.1644479248238058,0.9017848434604506,0.9213849287169043,0.8793002915451895,4524,386,4722,621,10253,6,37
fedprox_plain,multimodal,none,0.8316586446078889,0.8206172476477347,0.5902616760516728,0.7288499669530734,0.8126684636118598,0.5964391691394659,1809,417,2602,1224,6052,7,37
fedprox_plain,multimodal,none,0.8460074387261471,0.8348492240181542,0.5403050108932462,0.7267125770206596,0.841304347826087,0.5600578871201157,774,146,1231,608,2759,8,37
fedprox_plain,multimodal,none,0.9089425144908341,0.9106437646874547,0.41415929203539825,0.8007666601140161,0.9078316462440064,0.6696797013165652,3408,346,4739,1681,10174,9,37
fedavg_secureagg,multimodal,none,0.8316336493702604,0.8227977323274343,0.5900890064950686,0.7340783465513098,0.8014206300185299,0.6230492196878752,2595,643,3514,1570,8322,0,37
fedavg_secureagg,multimodal,none,0.9458751242432457,0.9466371175396355,0.2434017595307918,0.8767908309455588,0.9020771513353115,0.8515406162464986,304,33,308,53,698,1,37
fedavg_secureagg,multimodal,none,0.9603825136612023,0.9707418119391317,0.32786885245901637,0.8646616541353384,0.8461538461538461,0.9166666666666666,66,12,49,6,133,2,37
fedavg_secureagg,multimodal,none,0.8915664228477077,0.8955709624384689,0.477897932081199,0.8002655538694993,0.8565638369736546,0.7214109615019912,3804,637,4634,1469,10544,3,37
fedavg_secureagg,multimodal,none,0.8410378188706024,0.8313992102448662,0.5900073475385745,0.734304932735426,0.8304157549234136,0.5771863117870722,759,155,1206,556,2676,4,37
fedavg_secureagg,multimodal,none,0.9480249164733152,0.943457811960149,0.23246445497630333,0.8742400762903803,0.8771802325581395,0.8685536099784121,3621,507,3713,548,8389,5,37
fedavg_secureagg,multimodal,none,0.9663558297242154,0.9665823726228745,0.1644479248238058,0.9017848434604506,0.9213849287169043,0.8793002915451895,4524,386,4722,621,10253,6,37
fedavg_secureagg,multimodal,none,0.8316351643459977,0.8205822196240713,0.5895992050347797,0.7288499669530734,0.8126684636118598,0.5964391691394659,1809,417,2602,1224,6052,7,37
fedavg_secureagg,multimodal,none,0.8459864194377971,0.8348116183939971,0.5403050108932462,0.7267125770206596,0.841304347826087,0.5600578871201157,774,146,1231,608,2759,8,37
fedavg_secureagg,multimodal,none,0.9089376067647786,0.9106365931160532,0.4139626352015733,0.8007666601140161,0.9078316462440064,0.6696797013165652,3408,346,4739,1681,10174,9,37
fedavg_heagg,multimodal,none,0.8316336493702604,0.8227977323274343,0.5900890064950686,0.7340783465513098,0.8014206300185299,0.6230492196878752,2595,643,3514,1570,8322,0,37
fedavg_heagg,multimodal,none,0.9458751242432457,0.9466371175396355,0.2434017595307918,0.8767908309455588,0.9020771513353115,0.8515406162464986,304,33,308,53,698,1,37
fedavg_heagg,multimodal,none,0.9603825136612023,0.9707418119391317,0.32786885245901637,0.8646616541353384,0.8461538461538461,0.9166666666666666,66,12,49,6,133,2,37
fedavg_heagg,multimodal,none,0.8915663868686974,0.8955709284716515,0.477897932081199,0.8002655538694993,0.8565638369736546,0.7214109615019912,3804,637,4634,1469,10544,3,37
fedavg_heagg,multimodal,none,0.8410378188706024,0.8313992102448662,0.5900073475385745,0.734304932735426,0.8304157549234136,0.5771863117870722,759,155,1206,556,2676,4,37
fedavg_heagg,multimodal,none,0.9480249733135226,0.943457838989051,0.23246445497630333,0.8742400762903803,0.8771802325581395,0.8685536099784121,3621,507,3713,548,8389,5,37
fedavg_heagg,multimodal,none,0.9663558297242154,0.9665823726228745,0.1644479248238058,0.9017848434604506,0.9213849287169043,0.8793002915451895,4524,386,4722,621,10253,6,37
fedavg_heagg,multimodal,none,0.8316350551354773,0.8205819972546922,0.5895992050347797,0.7288499669530734,0.8126684636118598,0.5964391691394659,1809,417,2602,1224,6052,7,37
fedavg_heagg,multimodal,none,0.8459864194377971,0.8348116183939971,0.5403050108932462,0.7267125770206596,0.841304347826087,0.5600578871201157,774,146,1231,608,2759,8,37
fedavg_heagg,multimodal,none,0.9089376067647786,0.9106365931160532,0.4139626352015733,0.8007666601140161,0.9078316462440064,0.6696797013165652,3408,346,4739,1681,10174,9,37
fedavg_plain,multimodal,none,0.8213204775155187,0.8086467156736074,0.5994443158138458,0.7235923685435086,0.7771945173519976,0.6231003039513677,2665,764,3555,1612,8596,0,41
fedavg_plain,multimodal,none,0.9594343174821148,0.9605644618168603,0.17391304347826086,0.8968386023294509,0.9195804195804196,0.8708609271523179,263,23,276,39,601,1,41
fedavg_plain,multimodal,none,0.9484398782343988,0.9441878630160102,0.2465753424657534,0.8758620689655172,0.8648648648648649,0.8888888888888888,64,10,63,8,145,2,41
fedavg_plain,multimodal,none,0.9163764729308689,0.9210813035949612,0.4002700617283951,0.806772527262292,0.9168804515135968,0.6781783681214422,3574,324,4860,1696,10454,3,41
fedavg_plain,multimodal,none,0.8457832539174548,0.8431813731357729,0.5963302752293578,0.724788298691301,0.8643852978453739,0.5286821705426357,682,107,1201,608,2598,4,41
fedavg_plain,multimodal,none,0.9432716481696196,0.9419248746865606,0.2588549247937894,0.8670878386587292,0.8773466833541927,0.8530055974689705,3505,490,3632,604,8231,5,41
fedavg_plain,multimodal,none,0.9190896762153449,0.9142506548967657,0.3384735506539137,0.8367386651099435,0.8304504846987265,0.8475266731328807,4369,892,4231,786,10278,6,41
fedavg_plain,multimodal,none,0.8161918320628531,0.8087739462668662,0.6284622731614136,0.6965750120598166,0.8206785137318255,0.4951267056530214,1524,333,2808,1554,6219,7,41
fedavg_plain,multimodal,none,0.8127788900789881,0.8010570413238629,0.6048210372534697,0.6897058823529412,0.8279430789133247,0.47372316802368614,640,133,1236,711,2720,8,41
fedavg_plain,multimodal,none,0.8777365533941139,0.8777683183584051,0.4966416436191229,0.7875566056310297,0.8265895953757225,0.7295918367346939,3718,780,4282,1378,10158,9,41
fedprox_plain,multimodal,none,0.8213359601042922,0.8086789350365536,0.5994443158138458,0.7234760353652862,0.7771295215869312,0.6228664952069207,2664,764,3555,1613,8596,0,41
fedprox_plain,multimodal,none,0.9594232430397129,0.9605561071850994,0.17391304347826086,0.8968386023294509,0.9195804195804196,0.8708609271523179,263,23,276,39,601,1,41
fedprox_plain,multimodal,none,0.9484398782343988,0.9441878630160102,0.2465753424657534,0.8758620689655172,0.8648648648648649,0.8888888888888888,64,10,63,8,145,2,41
