round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
3,fedavg,secureagg,0.3399951473444283,secureagg,1.3194046914577484e-05,7.309112697839737e-05,1680,3360,2.0,31
4,fedavg,secureagg,0.327685121466112,secureagg,1.3421755284070969e-05,7.723504677414894e-05,1680,3360,2.0,31
5,fedavg,secureagg,0.3195427149440912,secureagg,4.616100341081619e-05,0.00012863287702202797,1680,3360,2.0,31
6,fedavg,secureagg,0.31376161216273935,secureagg,1.2642703950405121e-05,7.629301398992538e-05,1680,3360,2.0,31
7,fedavg,secureagg,0.30945609131431057,secureagg,1.5144236385822296e-05,7.506599649786949e-05,1680,3360,2.0,31
8,fedavg,secureagg,0.3061350420932395,secureagg,1.299520954489708e-05,7.56019726395607e-05,1680,3360,2.0,31
9,fedavg,secureagg,0.30350320380704854,secureagg,1.2598000466823578e-05,7.975567132234573e-05,1680,3360,2.0,31
10,fedavg,secureagg,0.3013724124351725,secureagg,1.4005228877067566e-05,7.616216316819191e-05,1680,3360,2.0,31
11,fedavg,secureagg,0.29961722068853636,secureagg,1.3974960893392563e-05,9.3814916908741e-05,1680,3360,2.0,31
12,fedavg,secureagg,0.2981508556930231,secureagg,1.4530029147863388e-05,7.786508649587631e-05,1680,3360,2.0,31
13,fedavg,secureagg,0.29691139648195014,secureagg,1.5096738934516907e-05,7.422966882586479e-05,1680,3360,2.0,31
14,fedavg,secureagg,0.2958534503398694,secureagg,1.3844110071659088e-05,7.949164137244225e-05,1680,3360,2.0,31
15,fedavg,secureagg,0.29494294784464287,secureagg,1.4106277376413345e-05,7.72206112742424e-05,1680,3360,2.0,31
16,fedavg,secureagg,0.29415378278828413,secureagg,1.4008022844791412e-05,0.00011307280510663986,1680,3360,2.0,31
17,fedavg,secureagg,0.2934655821654869,secureagg,1.3059936463832855e-05,0.00011692475527524948,1680,3360,2.0,31
18,fedavg,secureagg,0.2928621892602611,secureagg,1.3431068509817123e-05,9.426707401871681e-05,1680,3360,2.0,31
19,fedavg,secureagg,0.2923306085481737,secureagg,1.6354955732822418e-05,7.84960575401783e-05,1680,3360,2.0,31
20,fedavg,secureagg,0.291860256677295,secureagg,1.1943746358156204e-05,7.756659761071205e-05,1680,3360,2.0,31
21,fedavg,secureagg,0.2914424206037992,secureagg,1.3262033462524414e-05,0.00012056482955813408,1680,3360,2.0,31
22,fedavg,secureagg,0.29106985865190477,secureagg,1.237308606505394e-05,9.574508294463158e-05,1680,3360,2.0,31
23,fedavg,secureagg,0.2907365019582394,secureagg,1.4971010386943817e-05,7.729418575763702e-05,1680,3360,2.0,31
24,fedavg,secureagg,0.2904372276097348,secureagg,1.3459008187055588e-05,7.515586912631989e-05,1680,3360,2.0,31
25,fedavg,secureagg,0.2901676837963928,secureagg,1.6097910702228546e-05,7.716566324234009e-05,1680,3360,2.0,31
26,fedavg,secureagg,0.28992415326779275,secureagg,1.4118850231170654e-05,0.000146389938890934,1680,3360,2.0,31
27,fedavg,secureagg,0.2897034453974986,secureagg,3.450131043791771e-05,9.133061394095421e-05,1680,3360,2.0,31
28,fedavg,secureagg,0.28950280990181537,secureagg,1.3493001461029053e-05,7.437029853463173e-05,1680,3360,2.0,31
29,fedavg,secureagg,0.2893198671586062,secureagg,1.3299286365509033e-05,0.00012784777209162712,1680,3360,2.0,31
30,fedavg,secureagg,0.2891525514047918,secureagg,1.301988959312439e-05,7.846904918551445e-05,1680,3360,2.0,31
31,fedavg,secureagg,0.28899906403846715,secureagg,2.356385812163353e-05,0.00010350113734602928,1680,3360,2.0,31
32,fedavg,secureagg,0.28885783493302153,secureagg,1.3298820704221725e-05,0.00022066524252295494,1680,3360,2.0,31
33,fedavg,secureagg,0.2887274901665999,secureagg,1.5642959624528885e-05,9.335391223430634e-05,1680,3360,2.0,31
34,fedavg,secureagg,0.28860682493529105,secureagg,1.3043172657489777e-05,7.558288052678108e-05,1680,3360,2.0,31
35,fedavg,secureagg,0.2884947806900749,secureagg,0.00011482788249850273,0.00012791622430086136,1680,3360,2.0,31
36,fedavg,secureagg,0.28839042574186974,secureagg,1.4400575309991837e-05,7.219798862934113e-05,1680,3360,2.0,31
37,fedavg,secureagg,0.2882929387342738,secureagg,1.4361925423145294e-05,7.209321483969688e-05,1680,3360,2.0,31
38,fedavg,secureagg,0.2882015945027546,secureagg,1.502595841884613e-05,0.00010028993710875511,1680,3360,2.0,31
39,fedavg,secureagg,0.2881157519313801,secureagg,1.3707205653190613e-05,7.74250365793705e-05,1680,3360,2.0,31
40,fedavg,secureagg,0.28803484349041103,secureagg,1.5067867934703827e-05,7.591908797621727e-05,1680,3360,2.0,31
1,fedavg,heagg,0.40738221651526596,heagg,0.00013207178562879562,9.057577699422836e-05,1680,26880,16.0,31
2,fedavg,heagg,0.3610000535298178,heagg,7.553212344646454e-05,8.129188790917397e-05,1680,26880,16.0,31
3,fedavg,heagg,0.339995145059029,heagg,8.258922025561333e-05,8.907821029424667e-05,1680,26880,16.0,31
4,fedavg,heagg,0.3276851392979338,heagg,9.399792179465294e-05,8.455105125904083e-05,1680,26880,16.0,31
5,fedavg,heagg,0.31954272731661915,heagg,8.780695497989655e-05,0.0001000361517071724,1680,26880,16.0,31
6,fedavg,heagg,0.31376162613340763,heagg,7.900875061750412e-05,8.606817573308945e-05,1680,26880,16.0,31
7,fedavg,heagg,0.30945610572742543,heagg,7.658405229449272e-05,8.566491305828094e-05,1680,26880,16.0,31
8,fedavg,heagg,0.3061350549789913,heagg,7.731514051556587e-05,8.060084655880928e-05,1680,26880,16.0,31
9,fedavg,heagg,0.3035032097116293,heagg,7.76299275457859e-05,8.331704884767532e-05,1680,26880,16.0,31
10,fedavg,heagg,0.3013724165467721,heagg,7.947860285639763e-05,8.364114910364151e-05,1680,26880,16.0,31
11,fedavg,heagg,0.2996172257434796,heagg,7.837358862161636e-05,8.5481908172369e-05,1680,26880,16.0,31
12,fedavg,heagg,0.29815086462420815,heagg,7.875217124819756e-05,8.062319830060005e-05,1680,26880,16.0,31
13,fedavg,heagg,0.2969114107215158,heagg,7.520988583564758e-05,8.549820631742477e-05,1680,26880,16.0,31
14,fedavg,heagg,0.29585346562508963,heagg,7.965601980686188e-05,6.83697871863842e-05,1680,26880,16.0,31
15,fedavg,heagg,0.2949429587450136,heagg,0.000169411301612854,0.00012692203745245934,1680,26880,16.0,31
16,fedavg,heagg,0.29415378992818103,heagg,7.807603105902672e-05,8.426513522863388e-05,1680,26880,16.0,31
17,fedavg,heagg,0.29346558463570327,heagg,8.079130202531815e-05,8.27321782708168e-05,1680,26880,16.0,31
18,fedavg,heagg,0.292862190130364,heagg,8.086208254098892e-05,8.56020487844944e-05,1680,26880,16.0,31
19,fedavg,heagg,0.292330605766748,heagg,8.13659280538559e-05,8.171889930963516e-05,1680,26880,16.0,31
20,fedavg,heagg,0.29186025174089525,heagg,8.467817679047585e-05,0.00010101823136210442,1680,26880,16.0,31
21,fedavg,heagg,0.2914424147727486,heagg,7.907487452030182e-05,0.00011920556426048279,1680,26880,16.0,31
22,fedavg,heagg,0.2910698567213433,heagg,0.00017319992184638977,8.605699986219406e-05,1680,26880,16.0,31
23,fedavg,heagg,0.2907365011216191,heagg,7.818825542926788e-05,0.00010514119639992714,1680,26880,16.0,31
24,fedavg,heagg,0.29043722489988233,heagg,0.0001583038829267025,0.0001856139861047268,1680,26880,16.0,31
25,fedavg,heagg,0.2901676791412683,heagg,0.00022428715601563454,0.0001591038890182972,1680,26880,16.0,31
26,fedavg,heagg,0.28992415213240397,heagg,8.192798122763634e-05,8.492683991789818e-05,1680,26880,16.0,31
27,fedavg,heagg,0.2897034438031113,heagg,8.201692253351212e-05,8.681695908308029e-05,1680,26880,16.0,31
28,fedavg,heagg,0.2895028110594585,heagg,0.00013062171638011932,0.00035021640360355377,1680,26880,16.0,31
29,fedavg,heagg,0.28931986405159626,heagg,7.993169128894806e-05,8.372263982892036e-05,1680,26880,16.0,31
30,fedavg,heagg,0.289152548943623,heagg,8.567096665501595e-05,8.44467431306839e-05,1680,26880,16.0,31
31,fedavg,heagg,0.2889990632686466,heagg,7.971981540322304e-05,0.00012877676635980606,1680,26880,16.0,31
32,fedavg,heagg,0.2888578361345767,heagg,8.091796189546585e-05,8.730404078960419e-05,1680,26880,16.0,31
33,fedavg,heagg,0.2887274925098186,heagg,8.143298327922821e-05,8.219806477427483e-05,1680,26880,16.0,31
34,fedavg,heagg,0.2886068246112889,heagg,8.53128731250763e-05,8.416222408413887e-05,1680,26880,16.0,31
35,fedavg,heagg,0.2884947798297576,heagg,8.129095658659935e-05,8.237315341830254e-05,1680,26880,16.0,31
36,fedavg,heagg,0.2883904249160185,heagg,8.05119052529335e-05,8.186325430870056e-05,1680,26880,16.0,31
