round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
17,fedavg,plain,0.16030103485928954,plain,3.366265445947647e-06,1.8723774701356888e-05,1344,1344,1.0,37
18,fedavg,plain,0.15799404379461984,plain,3.395136445760727e-06,1.7889775335788727e-05,1344,1344,1.0,37
19,fedavg,plain,0.15585416331252405,plain,3.2512471079826355e-06,1.680385321378708e-05,1344,1344,1.0,37
20,fedavg,plain,0.1538636256283325,plain,3.0747614800930023e-06,1.630699262022972e-05,1344,1344,1.0,37
21,fedavg,plain,0.15200713177026137,plain,3.1692907214164734e-06,1.6745179891586304e-05,1344,1344,1.0,37
22,fedavg,plain,0.15027141696095728,plain,2.8829090297222137e-06,1.8076971173286438e-05,1344,1344,1.0,37
23,fedavg,plain,0.14864491174499433,plain,3.0221417546272278e-06,1.6816891729831696e-05,1344,1344,1.0,37
24,fedavg,plain,0.1471174732395864,plain,3.0850060284137726e-06,1.7887912690639496e-05,1344,1344,1.0,37
25,fedavg,plain,0.1456801688354934,plain,3.220047801733017e-06,1.821015030145645e-05,1344,1344,1.0,37
26,fedavg,plain,0.14432509988788866,plain,3.257766366004944e-06,1.803971827030182e-05,1344,1344,1.0,37
27,fedavg,plain,0.14304525642762422,plain,3.06498259305954e-06,1.7361249774694443e-05,1344,1344,1.0,37
28,fedavg,plain,0.1418343963082978,plain,3.4561380743980408e-06,1.772260293364525e-05,1344,1344,1.0,37
29,fedavg,plain,0.14068694386591785,plain,2.6980414986610413e-06,1.7215963453054428e-05,1344,1344,1.0,37
30,fedavg,plain,0.13959790434712743,plain,3.063119947910309e-06,1.6354024410247803e-05,1344,1344,1.0,37
1,fedprox,plain,0.3357112869196696,plain,3.891997039318085e-06,2.1399930119514465e-05,1344,1344,1.0,37
2,fedprox,plain,0.2750889354767906,plain,3.23588028550148e-06,1.9059982150793076e-05,1344,1344,1.0,37
3,fedprox,plain,0.24731148290834848,plain,3.4901313483715057e-06,1.9452068954706192e-05,1344,1344,1.0,37
4,fedprox,plain,0.23019323849224738,plain,3.0891969799995422e-06,1.8767081201076508e-05,1344,1344,1.0,37
5,fedprox,plain,0.21798982811811485,plain,3.073364496231079e-06,1.807278022170067e-05,1344,1344,1.0,37
6,fedprox,plain,0.2085337810885606,plain,3.002118319272995e-06,1.7066020518541336e-05,1344,1344,1.0,37
7,fedprox,plain,0.20081874720044648,plain,2.798158675432205e-06,1.6573350876569748e-05,1344,1344,1.0,37
8,fedprox,plain,0.19430827627548225,plain,3.0389055609703064e-06,1.766486093401909e-05,1344,1344,1.0,37
9,fedprox,plain,0.1886859725079179,plain,3.2731331884860992e-06,1.6275327652692795e-05,1344,1344,1.0,37
10,fedprox,plain,0.1837500324353993,plain,3.125052899122238e-06,1.7368700355291367e-05,1344,1344,1.0,37
11,fedprox,plain,0.17936344143500313,plain,2.9401853680610657e-06,1.7442740499973297e-05,1344,1344,1.0,37
12,fedprox,plain,0.1754283422391849,plain,3.0151568353176117e-06,1.851702108979225e-05,1344,1344,1.0,37
13,fedprox,plain,0.171871903371707,plain,3.3243559300899506e-06,1.862412318587303e-05,1344,1344,1.0,37
14,fedprox,plain,0.16863806985673624,plain,2.7618370950222015e-06,1.8247868865728378e-05,1344,1344,1.0,37
15,fedprox,plain,0.16568250678163685,plain,2.7688220143318176e-06,1.7420854419469833e-05,1344,1344,1.0,37
16,fedprox,plain,0.16296936468722256,plain,2.7371570467948914e-06,1.7412938177585602e-05,1344,1344,1.0,37
17,fedprox,plain,0.160469130221487,plain,3.0067749321460724e-06,1.6491394490003586e-05,1344,1344,1.0,37
18,fedprox,plain,0.15815714828440475,plain,2.8619542717933655e-06,1.635868102312088e-05,1344,1344,1.0,37
19,fedprox,plain,0.15601257405263422,plain,2.669636160135269e-06,1.6015954315662384e-05,1344,1344,1.0,37
20,fedprox,plain,0.15401760890086086,plain,3.307126462459564e-06,1.619197428226471e-05,1344,1344,1.0,37
21,fedprox,plain,0.1521569292679977,plain,3.1739473342895508e-06,1.6339123249053955e-05,1344,1344,1.0,37
22,fedprox,plain,0.1504172501923616,plain,3.068242222070694e-06,1.763971522450447e-05,1344,1344,1.0,37
23,fedprox,plain,0.14878698519372474,plain,2.8167851269245148e-06,1.964997500181198e-05,1344,1344,1.0,37
24,fedprox,plain,0.14725597667998505,plain,3.5339035093784332e-06,1.7582904547452927e-05,1344,1344,1.0,37
25,fedprox,plain,0.1458152790733016,plain,3.0547380447387695e-06,1.7690006643533707e-05,1344,1344,1.0,37
26,fedprox,plain,0.14445698210726587,plain,2.9532238841056824e-06,1.7729122191667557e-05,1344,1344,1.0,37
27,fedprox,plain,0.143174065266355,plain,3.0621886253356934e-06,1.6517937183380127e-05,1344,1344,1.0,37
28,fedprox,plain,0.1419602767432152,plain,2.907123416662216e-06,1.6496051102876663e-05,1344,1344,1.0,37
29,fedprox,plain,0.14081003196369554,plain,2.621673047542572e-06,1.6300007700920105e-05,1344,1344,1.0,37
30,fedprox,plain,0.13971832791747688,plain,2.908986061811447e-06,1.632608473300934e-05,1344,1344,1.0,37
1,fedavg,secureagg,0.33472321369560576,secureagg,3.0668452382087708e-06,2.035638317465782e-05,1344,2688,2.0,37
2,fedavg,secureagg,0.2744772891158551,secureagg,3.5404227674007416e-06,1.81528739631176e-05,1344,2688,2.0,37
3,fedavg,secureagg,0.24686038638008406,secureagg,3.698281943798065e-06,1.8297694623470306e-05,1344,2688,2.0,37
4,fedavg,secureagg,0.22982611700131453,secureagg,3.2400712370872498e-06,1.982087269425392e-05,1344,2688,2.0,37
5,fedavg,secureagg,0.21767302999461016,secureagg,2.9010698199272156e-06,1.7280224710702896e-05,1344,2688,2.0,37
6,fedavg,secureagg,0.2082501125355786,secureagg,3.5529956221580505e-06,2.0715873688459396e-05,1344,2688,2.0,37
7,fedavg,secureagg,0.2005585111186402,secureagg,3.2638199627399445e-06,1.8752645701169968e-05,1344,2688,2.0,37
8,fedavg,secureagg,0.19406560850119786,secureagg,2.9150396585464478e-06,1.7352867871522903e-05,1344,2688,2.0,37
9,fedavg,secureagg,0.188457133278769,secureagg,2.598855644464493e-06,1.9555911421775818e-05,1344,2688,2.0,37
10,fedavg,secureagg,0.18353253027926908,secureagg,2.96812504529953e-06,1.9396189600229263e-05,1344,2688,2.0,37
11,fedavg,secureagg,0.17915555114782722,secureagg,3.3727847039699554e-06,1.877499744296074e-05,1344,2688,2.0,37
12,fedavg,secureagg,0.17522882522039132,secureagg,2.9639340937137604e-06,1.8029939383268356e-05,1344,2688,2.0,37
13,fedavg,secureagg,0.17167983865712622,secureagg,3.0319206416606903e-06,1.9987113773822784e-05,1344,2688,2.0,37
14,fedavg,secureagg,0.1684527488001034,secureagg,2.7138739824295044e-06,1.7105136066675186e-05,1344,2688,2.0,37
15,fedavg,secureagg,0.16550336580002678,secureagg,3.2498501241207123e-06,1.8996652215719223e-05,1344,2688,2.0,37
16,fedavg,secureagg,0.16279594148612225,secureagg,3.0300579965114594e-06,1.876894384622574e-05,1344,2688,2.0,37
17,fedavg,secureagg,0.16030103485928954,secureagg,2.820044755935669e-06,1.6293954104185104e-05,1344,2688,2.0,37
18,fedavg,secureagg,0.15799404379461984,secureagg,3.087799996137619e-06,1.8154270946979523e-05,1344,2688,2.0,37
19,fedavg,secureagg,0.15585416331252405,secureagg,2.971850335597992e-06,1.606205478310585e-05,1344,2688,2.0,37
20,fedavg,secureagg,0.1538636256283325,secureagg,3.037974238395691e-06,1.8510036170482635e-05,1344,2688,2.0,37
21,fedavg,secureagg,0.15200713177026137,secureagg,3.5017728805541992e-06,1.8529128283262253e-05,1344,2688,2.0,37
22,fedavg,secureagg,0.15027141696095728,secureagg,3.0640512704849243e-06,1.7970800399780273e-05,1344,2688,2.0,37
