mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,protocol_scope,active_clients,dropped_clients,max_abs_error_vs_plain,round,method,privacy_mode,mean_client_loss,dropout_rate_requested,seed
plain,1.3999997463542968e-06,1.8300001102034003e-05,1680,1680,1.0,plain weighted averaging,10,0,0.0,15,fedprox,plain,0.3044254047752424,0.0,41
plain,1.9999970390927047e-06,2.4600001779617742e-05,1680,1680,1.0,plain weighted averaging,10,0,0.0,16,fedprox,plain,0.30286966999343423,0.0,41
plain,1.8999999156221747e-06,1.880000127130188e-05,1680,1680,1.0,plain weighted averaging,10,0,0.0,17,fedprox,plain,0.30146432678282226,0.0,41
plain,1.6999983927235007e-06,1.849999898695387e-05,1680,1680,1.0,plain weighted averaging,10,0,0.0,18,fedprox,plain,0.3001874359574092,0.0,41
plain,1.5000005078036338e-06,3.4500000765547156e-05,1680,1680,1.0,plain weighted averaging,10,0,0.0,19,fedprox,plain,0.29902131914300306,0.0,41
plain,2.2000021999701858e-06,1.9500002963468432e-05,1680,1680,1.0,plain weighted averaging,10,0,0.0,20,fedprox,plain,0.2979515610417505,0.0,41
secureagg_sim,0.02760870000201976,2.8300000849412754e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,3.247402347028583e-15,1,fedavg,secureagg_sim,0.4543656244678558,0.0,41
secureagg_sim,0.0007847999986552168,2.0399998902576044e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,2.2447321779139884e-15,2,fedavg,secureagg_sim,0.3968183974609104,0.0,41
secureagg_sim,0.0006056999991415069,1.2299999070819467e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,2.96637714392034e-15,3,fedavg,secureagg_sim,0.36990888047524567,0.0,41
secureagg_sim,0.0007078999988152646,1.2399999832268804e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,3.180615493203476e-15,4,fedavg,secureagg_sim,0.3536703227579829,0.0,41
secureagg_sim,0.0006487999999080785,1.2500000593718141e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,3.890984756615978e-15,5,fedavg,secureagg_sim,0.3425878054760021,0.0,41
secureagg_sim,0.0011178999993717298,1.7700000171316788e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,4.7253867485608225e-15,6,fedavg,secureagg_sim,0.33445212357827725,0.0,41
secureagg_sim,0.0007870999979786575,1.6099998902063817e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,1.7757063180967592e-15,7,fedavg,secureagg_sim,0.3281835411780554,0.0,41
secureagg_sim,0.0005879999989701901,9.199997293762863e-06,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,2.0218202112509687e-15,8,fedavg,secureagg_sim,0.32318255719917943,0.0,41
secureagg_sim,0.000556200000573881,9.20000093174167e-06,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,2.388280545551069e-15,9,fedavg,secureagg_sim,0.31908576868178723,0.0,41
secureagg_sim,0.0007065000027068891,3.5700002626981586e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,2.6085904270001237e-15,10,fedavg,secureagg_sim,0.3156584849662685,0.0,41
secureagg_sim,0.0005817000019305851,9.100000170292333e-06,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,3.0149494012476907e-15,11,fedavg,secureagg_sim,0.3127417600806124,0.0,41
secureagg_sim,0.000612899999396177,9.20000093174167e-06,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,3.767548339278504e-15,12,fedavg,secureagg_sim,0.3102238915030778,0.0,41
secureagg_sim,0.0006124999999883585,1.3900000340072438e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,2.2924370735033506e-15,13,fedavg,secureagg_sim,0.3080240099428134,0.0,41
secureagg_sim,0.0005636000023514498,9.700001101009548e-06,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,2.22066288968481e-15,14,fedavg,secureagg_sim,0.3060821104781691,0.0,41
secureagg_sim,0.0007141000023693778,2.0699997548945248e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,3.4264041257059397e-15,15,fedavg,secureagg_sim,0.30435272977892397,0.0,41
secureagg_sim,0.0006150000008346979,1.1199997970834374e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,2.8622937353617317e-15,16,fedavg,secureagg_sim,0.302800792011445,0.0,41
secureagg_sim,0.000779100002546329,1.9499999325489625e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,3.0789173294243355e-15,17,fedavg,secureagg_sim,0.3013987985662165,0.0,41
secureagg_sim,0.0006372000025294255,1.1200001608813182e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,2.914335439641036e-15,18,fedavg,secureagg_sim,0.3001248794307063,0.0,41
secureagg_sim,0.0009858999983407557,1.4999997802078724e-05,1680,3360,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,10,0,3.107973947646947e-15,19,fedavg,secureagg_sim,0.2989614132075825,0.0,41
