mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,protocol_scope,active_clients,dropped_clients,max_abs_error_vs_plain,round,method,privacy_mode,mean_client_loss,dropout_rate_requested,seed
plain,2.2999956854619086e-06,6.140000186860561e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,23,fedprox,plain,0.1491093948808391,0.0,31
plain,2.1999949240125716e-06,2.2700005501974374e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,24,fedprox,plain,0.14770651591382955,0.0,31
plain,2.2000021999701858e-06,2.0499996026046574e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,25,fedprox,plain,0.1463906070245627,0.0,31
plain,2.1000014385208488e-06,2.409999433439225e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,26,fedprox,plain,0.1451537844462174,0.0,31
plain,2.3999964469112456e-06,2.479999966453761e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,27,fedprox,plain,0.14398908031168606,0.0,31
plain,2.4999972083605826e-06,2.1100000594742596e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,28,fedprox,plain,0.14289031434147606,0.0,31
plain,2.0999941625632346e-06,2.0799998310394585e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,29,fedprox,plain,0.14185198672708285,0.0,31
plain,2.1999949240125716e-06,2.130000211764127e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,30,fedprox,plain,0.14086918809446924,0.0,31
secureagg_sim,0.00046519999887095764,1.1399999493733048e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.762479051592436e-15,1,fedavg,secureagg_sim,0.3349334958153815,0.0,31
secureagg_sim,0.00043279999954393134,1.1199997970834374e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.0192181260370035e-15,2,fedavg,secureagg_sim,0.27406145703675194,0.0,31
secureagg_sim,0.000436399997852277,1.0000003385357559e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.4702462297909733e-15,3,fedavg,secureagg_sim,0.2457932894078742,0.0,31
secureagg_sim,0.00047310000081779435,1.2800002878066152e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.9671764217576992e-15,4,fedavg,secureagg_sim,0.22838048688340026,0.0,31
secureagg_sim,0.0004422999991220422,9.800001862458885e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.6930901125533637e-15,5,fedavg,secureagg_sim,0.21602946229851744,0.0,31
secureagg_sim,0.00046129999827826396,1.219999830937013e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.6393136847980827e-15,6,fedavg,secureagg_sim,0.20652437981744481,0.0,31
secureagg_sim,0.0005722999994759448,1.750000228639692e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.4424906541753444e-15,7,fedavg,secureagg_sim,0.19882704935467996,0.0,31
secureagg_sim,0.0004360000020824373,1.049999991664663e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.2568071583451967e-15,8,fedavg,secureagg_sim,0.19238018713284202,0.0,31
secureagg_sim,0.00048580000293441117,1.1799995263572782e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.6284716630732277e-15,9,fedavg,secureagg_sim,0.18685334435420747,0.0,31
secureagg_sim,0.0004372000039438717,1.049999991664663e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.8891819492393722e-15,10,fedavg,secureagg_sim,0.18203494397343262,0.0,31
secureagg_sim,0.0004611999975168146,1.1800002539530396e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.5918256296432176e-15,11,fedavg,secureagg_sim,0.1777810041093844,0.0,31
secureagg_sim,0.00046499999734805897,1.2899996363557875e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.6001336500547367e-15,12,fedavg,secureagg_sim,0.17398860883893097,0.0,31
secureagg_sim,0.0004552000027615577,1.1099997209385037e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,3.316140764764164e-15,13,fedavg,secureagg_sim,0.17058120698883728,0.0,31
secureagg_sim,0.00042460000258870423,9.999996109399945e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.3166551182663966e-15,14,fedavg,secureagg_sim,0.1674999871997847,0.0,31
secureagg_sim,0.00044319999869912863,1.080000220099464e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.5118115093137874e-15,15,fedavg,secureagg_sim,0.16469856515221684,0.0,31
secureagg_sim,0.0003916000059689395,8.800001523923129e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.203681251893407e-15,16,fedavg,secureagg_sim,0.16213956882111596,0.0,31
secureagg_sim,0.00041259999852627516,9.60000033956021e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,3.1090581498194325e-15,17,fedavg,secureagg_sim,0.15979235939130873,0.0,31
secureagg_sim,0.0004450999986147508,1.1999996786471456e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.2690183065776637e-15,18,fedavg,secureagg_sim,0.15763145805659612,0.0,31
secureagg_sim,0.00044519999937620014,1.0099996870849282e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.0018708912772354e-15,19,fedavg,secureagg_sim,0.15563542682666287,0.0,31
secureagg_sim,0.0004361000028438866,1.1600001016631722e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.4446590585203154e-15,20,fedavg,secureagg_sim,0.15378605056536662,0.0,31
secureagg_sim,0.0004935000033583492,1.5499994333367795e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.1764274410474016e-15,21,fedavg,secureagg_sim,0.1520677246817002,0.0,31
secureagg_sim,0.00045220000174595043,1.049999991664663e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.9012569296705806e-15,22,fedavg,secureagg_sim,0.1504669869629545,0.0,31
secureagg_sim,0.00047959999938029796,1.0900002962443978e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.6046192152785466e-15,23,fedavg,secureagg_sim,0.14897215291393212,0.0,31
secureagg_sim,0.00044049999996786937,1.049999991664663e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.0469737016526324e-15,24,fedavg,secureagg_sim,0.14757302709091794,0.0,31
secureagg_sim,0.0004903000008198433,1.0600000678095967e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.3366044382401299e-15,25,fedavg,secureagg_sim,0.14626067137115806,0.0,31
secureagg_sim,0.0004318999999668449,9.700001101009548e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.6627324517237696e-15,26,fedavg,secureagg_sim,0.14502721666485624,0.0,31
secureagg_sim,0.00044809999963035807,1.2999997125007212e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.8257964584655895e-15,27,fedavg,secureagg_sim,0.14386570832109113,0.0,31
secureagg_sim,0.0004349000009824522,1.0799994925037026e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.5187504032176946e-15,28,fedavg,secureagg_sim,0.14276997804936747,0.0,31
secureagg_sim,0.0004431000052136369,9.999996109399945e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.669739429528306e-15,29,fedavg,secureagg_sim,0.14173453697734784,0.0,31
secureagg_sim,0.00041570000030333176,9.900002623908222e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.0192181260370035e-15,30,fedavg,secureagg_sim,0.14075448574772256,0.0,31
quantized_transport_proxy,9.600000339560211e-05,2.499999391147867e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,1,fedavg,quantized_transport_proxy,0.3349334958153815,0.0,31
quantized_transport_proxy,8.289999823318794e-05,2.4499997380189598e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,2,fedavg,quantized_transport_proxy,0.2740614399944349,0.0,31
quantized_transport_proxy,7.79999973019585e-05,2.300000051036477e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,3,fedavg,quantized_transport_proxy,0.24579328959265412,0.0,31
quantized_transport_proxy,8.030000026337802e-05,5.650000093737617e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,4,fedavg,quantized_transport_proxy,0.2283804976655273,0.0,31
quantized_transport_proxy,8.95000048330985e-05,2.78999941656366e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,5,fedavg,quantized_transport_proxy,0.2160294574827723,0.0,31
quantized_transport_proxy,8.720000187167898e-05,2.7400004910305142e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,6,fedavg,quantized_transport_proxy,0.20652438510207702,0.0,31
quantized_transport_proxy,0.00010220000694971532,2.7599999157246202e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,7,fedavg,quantized_transport_proxy,0.19882705118177407,0.0,31
quantized_transport_proxy,9.539999882690609e-05,2.9499999072868377e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,8,fedavg,quantized_transport_proxy,0.19238018200881757,0.0,31
quantized_transport_proxy,8.959999831859022e-05,2.7499998395796865e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,9,fedavg,quantized_transport_proxy,0.18685334630844924,0.0,31
quantized_transport_proxy,8.440000237897038e-05,2.6399997295811772e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,10,fedavg,quantized_transport_proxy,0.1820349572324135,0.0,31
quantized_transport_proxy,8.040000102482736e-05,2.5800000003073364e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,11,fedavg,quantized_transport_proxy,0.17778101710902394,0.0,31
quantized_transport_proxy,8.779999916441739e-05,2.800000220304355e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,12,fedavg,quantized_transport_proxy,0.17398862177158742,0.0,31
quantized_transport_proxy,8.430000161752105e-05,2.6100002287421376e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,13,fedavg,quantized_transport_proxy,0.17058123199002634,0.0,31
quantized_transport_proxy,8.36000035633333e-05,2.6900001103058457e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,14,fedavg,quantized_transport_proxy,0.1675000197151914,0.0,31
quantized_transport_proxy,0.00010699999984353781,3.100000321865082e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,15,fedavg,quantized_transport_proxy,0.1646985916831959,0.0,31
quantized_transport_proxy,8.969999908003956e-05,5.1899995014537126e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,16,fedavg,quantized_transport_proxy,0.16213959441204195,0.0,31
quantized_transport_proxy,8.609999349573627e-05,2.680000034160912e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,17,fedavg,quantized_transport_proxy,0.1597923751517704,0.0,31
quantized_transport_proxy,0.00013649999891640618,3.4500000765547156e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,18,fedavg,quantized_transport_proxy,0.15763147691327306,0.0,31
quantized_transport_proxy,8.820000221021473e-05,2.7900001441594213e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,19,fedavg,quantized_transport_proxy,0.15563544100803853,0.0,31
quantized_transport_proxy,8.689999958733097e-05,2.5199995434377342e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,20,fedavg,quantized_transport_proxy,0.15378605906315512,0.0,31
quantized_transport_proxy,8.449999586446211e-05,2.6699999580159783e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,21,fedavg,quantized_transport_proxy,0.15206773339075041,0.0,31
quantized_transport_proxy,0.00013580000086221844,2.800000220304355e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,22,fedavg,quantized_transport_proxy,0.15046699003913272,0.0,31
quantized_transport_proxy,8.930000331019983e-05,2.8099995688535273e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,23,fedavg,quantized_transport_proxy,0.1489721610215669,0.0,31
quantized_transport_proxy,8.440000237897038e-05,2.5499997718725353e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,24,fedavg,quantized_transport_proxy,0.14757302180084356,0.0,31
quantized_transport_proxy,8.420000085607171e-05,2.6699999580159783e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,25,fedavg,quantized_transport_proxy,0.14626065960827087,0.0,31
quantized_transport_proxy,8.499999967170879e-05,2.6699999580159783e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,26,fedavg,quantized_transport_proxy,0.1450271959592218,0.0,31
quantized_transport_proxy,8.86999987415038e-05,2.9000002541579306e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,27,fedavg,quantized_transport_proxy,0.1438656878651063,0.0,31
quantized_transport_proxy,8.410000009462237e-05,2.680000034160912e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,28,fedavg,quantized_transport_proxy,0.14276995975337597,0.0,31
quantized_transport_proxy,8.340000204043463e-05,2.5699999241624027e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,29,fedavg,quantized_transport_proxy,0.14173451024601813,0.0,31
quantized_transport_proxy,0.00014209999790182337,3.190000279573724e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,30,fedavg,quantized_transport_proxy,0.1407544554553186,0.0,31
plain,2.2000021999701858e-06,2.160000440198928e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,1,fedavgft_base,plain,0.3349334958153815,0.0,31
plain,2.2999956854619086e-06,2.3300002794712782e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,2,fedavgft_base,plain,0.274061457036752,0.0,31
plain,2.3000029614195228e-06,2.4900000425986946e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,3,fedavgft_base,plain,0.24579328940787437,0.0,31
plain,1.7999991541728377e-06,2.1500003640539944e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,4,fedavgft_base,plain,0.22838048688340057,0.0,31
plain,2.4000037228688598e-06,2.4000000848900527e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,5,fedavgft_base,plain,0.21602946229851785,0.0,31
plain,2.2000021999701858e-06,3.0999995942693204e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,6,fedavgft_base,plain,0.20652437981744526,0.0,31
plain,2.3000029614195228e-06,2.059999678749591e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,7,fedavgft_base,plain,0.19882704935468046,0.0,31
plain,2.1000014385208488e-06,2.469999890308827e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,8,fedavgft_base,plain,0.19238018713284266,0.0,31
plain,1.8999999156221747e-06,2.1200001356191933e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,9,fedavgft_base,plain,0.18685334435420814,0.0,31
plain,2.2000021999701858e-06,2.529999619582668e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,10,fedavgft_base,plain,0.18203494397343328,0.0,31
plain,2.1000014385208488e-06,2.2299995180219412e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,11,fedavgft_base,plain,0.17778100410938513,0.0,31
plain,2.6999987312592566e-06,2.3200002033263445e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,12,fedavgft_base,plain,0.1739886088389317,0.0,31
plain,3.0000010156072676e-06,2.6500005333218724e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,13,fedavgft_base,plain,0.170581206988838,0.0,31
plain,2.1000014385208488e-06,2.5399996957276016e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,14,fedavgft_base,plain,0.1674999871997854,0.0,31
plain,2.4999972083605826e-06,2.1400002879090607e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,15,fedavgft_base,plain,0.16469856515221748,0.0,31
plain,2.5999979698099196e-06,1.9699997210409492e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,16,fedavgft_base,plain,0.1621395688211167,0.0,31
plain,1.7999991541728377e-06,1.9599996448960155e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,17,fedavgft_base,plain,0.15979235939130942,0.0,31
plain,2.5999979698099196e-06,2.2600004740525037e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,18,fedavgft_base,plain,0.15763145805659676,0.0,31
plain,2.6999987312592566e-06,1.8799997633323073e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,19,fedavgft_base,plain,0.15563542682666356,0.0,31
plain,2.3000029614195228e-06,1.9699997210409492e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,20,fedavgft_base,plain,0.1537860505653673,0.0,31
plain,2.3000029614195228e-06,2.099999983329326e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,21,fedavgft_base,plain,0.15206772468170085,0.0,31
plain,2.0999941625632346e-06,1.8999999156221747e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,22,fedavgft_base,plain,0.15046698696295513,0.0,31
plain,2.1000014385208488e-06,1.9099999917671084e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,23,fedavgft_base,plain,0.14897215291393276,0.0,31
plain,2.7999994927085936e-06,6.540000322274864e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,24,fedavgft_base,plain,0.1475730270909186,0.0,31
plain,2.2000021999701858e-06,2.1699997887481004e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,25,fedavgft_base,plain,0.1462606713711587,0.0,31
plain,1.6999983927235007e-06,2.0799998310394585e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,26,fedavgft_base,plain,0.14502721666485685,0.0,31
plain,1.7999991541728377e-06,2.0899999071843922e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,27,fedavgft_base,plain,0.1438657083210918,0.0,31
