method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,brier,ece_15,accuracy,precision,recall,tp,fp,tn,fn,n,client_id,seed
fedavg_plain,multimodal,none,0.9935039826772871,0.9949469775355699,0.020895522388059702,0.0472394328079934,0.07451282999920966,0.9361997226074896,0.8990610328638498,0.9922279792746114,383,43,292,3,721,0,41
fedavg_plain,multimodal,none,0.9973322983502502,0.9971038661212874,0.01279317697228145,0.024741838921180568,0.044643360372048406,0.9800664451827242,0.985981308411215,0.9723502304147466,422,6,463,12,903,1,41
fedavg_plain,multimodal,none,0.9958213013510949,0.9953500572248408,0.01762114537444934,0.026132441261631202,0.04140264509862728,0.9770642201834863,0.9760765550239234,0.9760765550239234,408,10,444,10,872,2,41
fedavg_plain,multimodal,none,0.9946383767862987,0.9953511103327998,0.021844660194174758,0.05315677729964112,0.09040339165639596,0.9218203033838973,0.8764940239043825,0.9887640449438202,440,62,350,5,857,3,41
fedavg_plain,multimodal,none,0.9995841995841996,0.9995337995337995,0.0,0.01762122035606023,0.061858183878196235,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedavg_plain,multimodal,none,0.9975789199814986,0.9975039348038879,0.013297872340425532,0.028545830994297382,0.06460768627719439,0.9623655913978495,0.9358974358974359,0.9918478260869565,365,25,351,3,744,5,41
fedavg_plain,multimodal,none,0.996137200177972,0.9963084313330086,0.02710027100271003,0.03662779000347775,0.07491452399074214,0.9649805447470817,0.9370629370629371,1.0,402,27,342,0,771,6,41
fedavg_plain,multimodal,none,0.9871864621480947,0.9862235836529368,0.07045009784735812,0.06986373013855979,0.11390115414818151,0.9164149043303121,0.8530973451327434,1.0,482,83,428,0,993,7,41
fedprox_plain,multimodal,none,0.9935039826772871,0.9949469775355699,0.020895522388059702,0.04726377516736786,0.07461337829543156,0.9361997226074896,0.8990610328638498,0.9922279792746114,383,43,292,3,721,0,41
fedprox_plain,multimodal,none,0.9973372112446327,0.9971135593896734,0.01279317697228145,0.02475347712259895,0.04470373410851475,0.9800664451827242,0.985981308411215,0.9723502304147466,422,6,463,12,903,1,41
fedprox_plain,multimodal,none,0.995821301351095,0.995350060630104,0.01762114537444934,0.02614604498454514,0.041470295041202525,0.9770642201834863,0.9760765550239234,0.9760765550239234,408,10,444,10,872,2,41
fedprox_plain,multimodal,none,0.9946383767862987,0.9953511103327998,0.021844660194174758,0.05318946634436405,0.09052212906203563,0.9218203033838973,0.8764940239043825,0.9887640449438202,440,62,350,5,857,3,41
fedprox_plain,multimodal,none,0.9995841995841996,0.9995337995337995,0.0,0.01763665076655137,0.06196398837539345,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedprox_plain,multimodal,none,0.9975789199814987,0.9975039348038879,0.013297872340425532,0.028568644376754382,0.06470424001516323,0.9623655913978495,0.9358974358974359,0.9918478260869565,365,25,351,3,744,5,41
fedprox_plain,multimodal,none,0.996137200177972,0.9963084313330086,0.02710027100271003,0.03665467821360232,0.07503551840624913,0.9649805447470817,0.9370629370629371,1.0,402,27,342,0,771,6,41
fedprox_plain,multimodal,none,0.9872148825425697,0.9862538234936707,0.07045009784735812,0.06990337313772892,0.11404028561533693,0.9164149043303121,0.8530973451327434,1.0,482,83,428,0,993,7,41
fedavg_secureagg_sim,multimodal,none,0.9935039826772871,0.9949469775355699,0.020895522388059702,0.04723943280799316,0.07451282999920864,0.9361997226074896,0.8990610328638498,0.9922279792746114,383,43,292,3,721,0,41
fedavg_secureagg_sim,multimodal,none,0.9973322983502502,0.9971038661212874,0.01279317697228145,0.024741838921180415,0.04464336037204767,0.9800664451827242,0.985981308411215,0.9723502304147466,422,6,463,12,903,1,41
fedavg_secureagg_sim,multimodal,none,0.9958213013510949,0.9953500572248408,0.01762114537444934,0.02613244126163114,0.04140264509862661,0.9770642201834863,0.9760765550239234,0.9760765550239234,408,10,444,10,872,2,41
fedavg_secureagg_sim,multimodal,none,0.9946383767862987,0.9953511103327998,0.021844660194174758,0.053156777299640905,0.0904033916563952,0.9218203033838973,0.8764940239043825,0.9887640449438202,440,62,350,5,857,3,41
fedavg_secureagg_sim,multimodal,none,0.9995841995841996,0.9995337995337995,0.0,0.01762122035605991,0.061858183878195194,0.9928057553956835,0.9848484848484849,1.0,65,1,73,0,139,4,41
fedavg_secureagg_sim,multimodal,none,0.9975789199814986,0.9975039348038879,0.013297872340425532,0.02854583099429721,0.06460768627719347,0.9623655913978495,0.9358974358974359,0.9918478260869565,365,25,351,3,744,5,41
fedavg_secureagg_sim,multimodal,none,0.996137200177972,0.9963084313330086,0.02710027100271003,0.036627790003477385,0.07491452399074108,0.9649805447470817,0.9370629370629371,1.0,402,27,342,0,771,6,41
fedavg_secureagg_sim,multimodal,none,0.9871864621480947,0.9862235836529368,0.07045009784735812,0.06986373013855947,0.11390115414818083,0.9164149043303121,0.8530973451327434,1.0,482,83,428,0,993,7,41
