method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,brier,ece_15,accuracy,precision,recall,tp,fp,tn,fn,n,tier,seed,ece,expected_precision_prev_0.01,reviews_per_true_positive_prev_0.01,expected_precision_prev_0.001,reviews_per_true_positive_prev_0.001,expected_precision_prev_1e-05,reviews_per_true_positive_prev_1e-05,attack_scenario,attacker_fraction,attacked_clients,communication_rounds,local_epochs,robustness_scope
trimmed_mean,multimodal,none,0.9241901234567902,0.9247705331798077,0.35777777777777775,0.12128035425563885,0.07845780462126399,0.8205555555555556,0.9034965034965035,0.7177777777777777,646,69,831,254,1800,VCSL public-label audit,37,0.07845780462126399,0.019862255565121143,50.34674922600619,0.002004194537173776,498.9535603715169,2.0061909936061517e-05,49845.7027863777,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.9244271604938271,0.9252342964617648,0.3611111111111111,0.12295620875601483,0.08237822758232806,0.815,0.9079136690647482,0.7011111111111111,631,64,836,269,1800,VCSL public-label audit,37,0.08237822758232806,0.019234286411022372,51.99049128367671,0.0019397121479468563,515.540412044374,1.9415201813792155e-05,51506.031695721074,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.9240716049382717,0.9249506592415875,0.36,0.12747756643225913,0.11720976614437746,0.8211111111111111,0.9013888888888889,0.7211111111111111,649,71,829,251,1800,VCSL public-label audit,37,0.11720976614437746,0.019831932773109247,50.423728813559315,0.002001079164418408,499.73035439137124,2.003066327266779e-05,49923.45916795069,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.9244703703703703,0.9251321712623617,0.3655555555555556,0.12053839328934436,0.07734408782947036,0.8216666666666667,0.9037656903765691,0.72,648,69,831,252,1800,VCSL public-label audit,37,0.07734408782947036,0.019506908696830128,51.263888888888886,0.001967696974665901,508.2083333333334,1.9695857660225118e-05,50772.097222222226,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
trimmed_mean,multimodal,none,0.9246703703703705,0.9253275280016627,0.3655555555555556,0.12039981923558019,0.07650888641223064,0.8216666666666667,0.9037656903765691,0.72,648,69,831,252,1800,VCSL public-label audit,37,0.07650888641223064,0.019506908696830128,51.263888888888886,0.001967696974665901,508.2083333333334,1.9695857660225118e-05,50772.097222222226,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.9244271604938271,0.9252342964617648,0.3611111111111111,0.12295620875601483,0.08237822758232806,0.815,0.9079136690647482,0.7011111111111111,631,64,836,269,1800,VCSL public-label audit,37,0.08237822758232806,0.019234286411022372,51.99049128367671,0.0019397121479468563,515.540412044374,1.9415201813792155e-05,51506.031695721074,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.923737037037037,0.9249642044225813,0.3611111111111111,0.13365031847623707,0.12181214672558277,0.8016666666666666,0.9289099526066351,0.6533333333333333,588,45,855,312,1800,VCSL public-label audit,37,0.12181214672558277,0.01794707444373226,55.71938775510204,0.0018077678678484795,553.1683673469388,1.8092161284971756e-05,55272.55612244898,sign_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.9245382716049383,0.9251844342366512,0.36444444444444446,0.12216321510540258,0.08124715741438854,0.8172222222222222,0.9061166429587483,0.7077777777777777,637,66,834,263,1800,VCSL public-label audit,37,0.08124715741438854,0.019239481711921226,51.97645211930927,0.0019402453176732895,515.3987441130298,1.942054875153768e-05,51491.85086342228,sign_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
trimmed_mean,multimodal,none,0.9245234567901235,0.9252004777854451,0.36444444444444446,0.12292689383483286,0.08390581722406465,0.815,0.9055793991416309,0.7033333333333334,633,66,834,267,1800,VCSL public-label audit,37,0.08390581722406465,0.019120978704123246,52.29857819905213,0.001928085164709645,518.6492890995261,1.929860103435014e-05,51817.22748815166,sign_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.9244271604938271,0.9252342964617648,0.3611111111111111,0.12295620875601483,0.08237822758232806,0.815,0.9079136690647482,0.7011111111111111,631,64,836,269,1800,VCSL public-label audit,37,0.08237822758232806,0.019234286411022372,51.99049128367671,0.0019397121479468563,515.540412044374,1.9415201813792155e-05,51506.031695721074,sign_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.8884814814814816,0.8914334335848184,0.4777777777777778,0.1376579566970966,0.038484846190129735,0.8011111111111111,0.8362282878411911,0.7488888888888889,674,132,768,226,1800,VCSL public-label audit,41,0.038484846190129735,0.015585977245398206,64.16023738872403,0.0015665529327544372,638.3442136498516,1.5674329661943312e-05,63798.581602373895,clean,0.0,,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.8883802469135802,0.8913394888316957,0.4766666666666667,0.1373440826734305,0.03595655959426418,0.8022222222222222,0.8341523341523341,0.7544444444444445,679,135,765,221,1800,VCSL public-label audit,41,0.03595655959426418,0.015735805330243338,63.54933726067746,0.0015818287711124054,632.179675994109,1.582741359316088e-05,63181.51693667158,clean,0.0,,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
trimmed_mean,multimodal,none,0.8882728395061729,0.8912570746354052,0.48,0.1371771764513669,0.03458744735457125,0.8027777777777778,0.8327228327228328,0.7577777777777778,682,137,763,218,1800,VCSL public-label audit,41,0.03458744735457125,0.01569620253164557,63.70967741935483,0.0015777906304222094,633.7976539589442,1.5786945677397702e-05,63343.47507331378,clean,0.0,,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
