round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
26,fedavg,secureagg,0.17381157054825397,secureagg,3.046821802854538e-06,1.9911210983991623e-05,1680,3360,2.0,31
27,fedavg,secureagg,0.17302483712022138,secureagg,3.138091415166855e-06,2.1751970052719116e-05,1680,3360,2.0,31
28,fedavg,secureagg,0.1722799323211008,secureagg,3.2638199627399445e-06,2.1643005311489105e-05,1680,3360,2.0,31
29,fedavg,secureagg,0.171573551637248,secureagg,3.0458904802799225e-06,2.3969914764165878e-05,1680,3360,2.0,31
30,fedavg,secureagg,0.17090273650762836,secureagg,3.7406571209430695e-06,2.2655818611383438e-05,1680,3360,2.0,31
1,fedavg,heagg,0.3208628611638066,heagg,9.233597666025162e-05,2.766493707895279e-05,1680,26880,16.0,31
2,fedavg,heagg,0.2650176287233071,heagg,2.6097986847162247e-05,2.575526013970375e-05,1680,26880,16.0,31
3,fedavg,heagg,0.2422666923816111,heagg,3.351503983139992e-05,2.88989394903183e-05,1680,26880,16.0,31
4,fedavg,heagg,0.22925501294576703,heagg,3.0369963496923447e-05,3.2629817724227905e-05,1680,26880,16.0,31
5,fedavg,heagg,0.2204843352036711,heagg,2.6880763471126556e-05,2.8728041797876358e-05,1680,26880,16.0,31
6,fedavg,heagg,0.2139719135015155,heagg,3.0844006687402725e-05,3.4914351999759674e-05,1680,26880,16.0,31
7,fedavg,heagg,0.2088284980755318,heagg,3.573065623641014e-05,2.5924760848283768e-05,1680,26880,16.0,31
8,fedavg,heagg,0.20459414067530912,heagg,2.6949681341648102e-05,2.6274006813764572e-05,1680,26880,16.0,31
9,fedavg,heagg,0.20100529733831474,heagg,2.4714041501283646e-05,2.4924054741859436e-05,1680,26880,16.0,31
10,fedavg,heagg,0.1978986520685752,heagg,3.219395875930786e-05,2.6009976863861084e-05,1680,26880,16.0,31
11,fedavg,heagg,0.19516660735706876,heagg,2.687796950340271e-05,3.053620457649231e-05,1680,26880,16.0,31
12,fedavg,heagg,0.19273455654745728,heagg,2.688588574528694e-05,2.5747809559106827e-05,1680,26880,16.0,31
13,fedavg,heagg,0.19054865185454126,heagg,3.2289884984493256e-05,2.3770611733198166e-05,1680,26880,16.0,31
14,fedavg,heagg,0.18856870874952286,heagg,2.7008820325136185e-05,2.841465175151825e-05,1680,26880,16.0,31
15,fedavg,heagg,0.1867637590329289,heagg,2.642488107085228e-05,2.9638409614562988e-05,1680,26880,16.0,31
16,fedavg,heagg,0.18510945132037787,heagg,2.8162728995084763e-05,2.6374123990535736e-05,1680,26880,16.0,31
17,fedavg,heagg,0.18358617087221962,heagg,2.618599683046341e-05,3.2528769224882126e-05,1680,26880,16.0,31
18,fedavg,heagg,0.18217790638801554,heagg,2.4526845663785934e-05,2.4035107344388962e-05,1680,26880,16.0,31
19,fedavg,heagg,0.18087135642649413,heagg,2.7004163712263107e-05,2.5626271963119507e-05,1680,26880,16.0,31
